price,vat_included,year,mileage,location,url,make,name,supplier,VehicleType
1650000,,2010,300000,Южно-Сахалинск,https://auto.ru/trailer/used/sale/krone/sd/16478690-39d3de26/,KRONE,Krone SD,Европлан Краснодар,ST_REFRIGERATOR
620000,,2012,300000,Москва,https://auto.ru/trailer/used/sale/tonar/9746/16546344-bca7c1d4/,TONAR,Тонар 9746,,ST_ONBOARD
1330000,,2008,760000,Воронеж,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16558136-4b57ff13/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_ONBOARD
3850000,Цена с НДС,2017,260000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16622374-8ce0fe88/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_REFRIGERATOR
450000,,2006,598000,Меленки,https://auto.ru/trailer/used/sale/maz/polupricep_bortovoy/16675882-45d823c8/,MAZ,МАЗ Полуприцеп тентованный,,ST_ONBOARD
349000,,2000,700000,Рязань,https://auto.ru/trailer/used/sale/samro/st/16226842-6d773c63/,SAMRO,Samro ST,РУСАВТО Iveco Рязань,ST_CURTAIN
2650000,,2019,170000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16478046-37ca5b32/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,ГРИН ЛАЙН,ST_CURTAIN
750000,,2005,870000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16622350-7562909d/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
4700000,,2017,110000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645480-1c21353e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
850000,,2008,750000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16600412-4a30a5e9/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,АГТ-Трейдинг,ST_ONBOARD
2780000,,2010,560000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645510-d020498f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
990000,,2000,,Москва,https://auto.ru/trailer/used/sale/van_eck/polupricepi_refrijeratori/16395454-0d96b25b/,VAN_ECK,Van Eck Рефрижераторы,ГРУЗ СОЮЗ,ST_REFRIGERATOR
1700000,Цена с НДС,2014,549000,Солнечногорск,https://auto.ru/trailer/used/sale/krone/krone/16634146-c4f80a22/,KRONE,Krone Krone,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
1920000,Цена с НДС,2016,300000,Химки,https://auto.ru/trailer/used/sale/krone/sd/16314222-da940f2b/,KRONE,Krone SD,КРОНЕ СканБалт,ST_CURTAIN
2200000,Цена с НДС,2018,,Химки,https://auto.ru/trailer/used/sale/krone/sd/16626488-06d7c972/,KRONE,Krone SD,КРОНЕ СканБалт,ST_CURTAIN
2140000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456202-8f113240/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
2300000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456208-e7a2ef46/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
3650000,,2014,570000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/cool_liner/16479214-23a77411/,KRONE,Krone Cool Liner,,ST_REFRIGERATOR
5401746,Цена с НДС,2019,250000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16570604-4940f865/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
1250000,Цена с НДС,2011,680000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16622388-79d914ae/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1610000,,2007,10000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16305118-17ddee6b/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Global Truck Sales Санкт-Петербург,ST_REFRIGERATOR
1350000,Цена с НДС,2012,680000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16622478-ce951150/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
750000,,2005,850000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16478792-aa2a7ae0/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
2720000,,2014,500000,Михнево,https://auto.ru/trailer/used/sale/kogel/s24/16509588-1cb50cd6/,KOGEL,Kogel S24,AVTOKOMMERZ-TRUCKS,ST_REFRIGERATOR
2790000,Цена с НДС,2013,680000,Дубровки,https://auto.ru/trailer/used/sale/krone/cool_liner/16622524-c1e75965/,KRONE,Krone Cool Liner,Триера Трак,ST_REFRIGERATOR
4350000,,2016,210000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645544-c5b193d1/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1800000,,2017,350000,Москва,https://auto.ru/trailer/used/sale/krone/profi_liner/16643760-c5defb6e/,KRONE,Krone Profi Liner,TELS Group,ST_CURTAIN
850000,,2008,800000,Белгород,https://auto.ru/trailer/used/sale/krone/sd/16670468-1e137592/,KRONE,Krone SD,,ST_CURTAIN_ONBOARD
385000,,2008,,Улан-Удэ,https://auto.ru/trailer/used/sale/tonar/9746/16644296-c70ac7a3/,TONAR,Тонар 9746,,ST_ONBOARD
400000,,2001,,Берёзовский,https://auto.ru/trailer/used/sale/kogel/sn24/16670332-0abaab49/,KOGEL,Kogel SN24,,ST_ONBOARD
2050000,Цена с НДС,2016,475000,Солнечногорск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16607398-9da2d2f9/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
2349000,,2011,200000,Москва,https://auto.ru/trailer/used/sale/krone/cool_liner/16605061-be36694e/,KRONE,Krone Cool Liner,M7 TRUCK Москва Юг,ST_REFRIGERATOR
2990000,,2011,610000,Москва,https://auto.ru/trailer/used/sale/turbos_hoet/38ton/16634356-fff487ba/,TURBOS_HOET,Turbo's Hoet 38ton,АГТ-Трейдинг,ST_REFRIGERATOR
660000,,2007,,Зеленоград,https://auto.ru/trailer/used/sale/kogel/sn24/16487032-f3bc9614/,KOGEL,Kogel SN24,Глобал Трак Сейлс Москва,ST_CURTAIN_ONBOARD
2660000,Цена с НДС,2012,480000,Дубровки,https://auto.ru/trailer/used/sale/krone/cool_liner/16518448-3c9ed26a/,KRONE,Krone Cool Liner,Триера Трак,ST_REFRIGERATOR
670000,,2008,500000,Можайск,https://auto.ru/trailer/used/sale/krone/sd/16676918-e10ea5f7/,KRONE,Krone SD,,ST_ONBOARD
1530000,,2014,480000,Брянск,https://auto.ru/trailer/used/sale/kogel/sn24/16678142-86fe785e/,KOGEL,Kogel SN24,,ST_CURTAIN_ONBOARD
600000,,2006,400,Казань,https://auto.ru/trailer/used/sale/krone/sd/16545462-c1fa4774/,KRONE,Krone SD,,ST_ONBOARD
2790000,Цена с НДС,2013,160000,Дубровки,https://auto.ru/trailer/used/sale/krone/cool_liner/16557838-f0db6150/,KRONE,Krone Cool Liner,Триера Трак,ST_REFRIGERATOR
500000,,2005,1,Котельники,https://auto.ru/trailer/used/sale/krone/krone/16596306-10eda0ee/,KRONE,Krone Krone,Форсаж,ST_ONBOARD
2500000,Цена с НДС,2016,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16638774-840b93d1/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_CURTAIN
3200000,,2015,500000,Набережные Челны,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16677076-24c5112e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
480000,,2008,,Москва,https://auto.ru/trailer/used/sale/tonar/9746/16492626-cd504ea1/,TONAR,Тонар 9746,ГРУЗ СОЮЗ,ST_REFRIGERATOR
4500000,,2018,390000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16570610-beacf274/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
620000,,2006,,Первомайский,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16562890-3f491047/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
850000,,2019,10000,Мурманск,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16408736-3665ff0b/,MAZ,МАЗ Полуприцеп бортовой,Альфа-Лизинг Россия,ST_ONBOARD
4490000,Цена с НДС,2018,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16611158-1527e718/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
3600000,,2014,,Горки,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16664646-edfc505b/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
1700000,,2014,550000,Хоругвино,https://auto.ru/trailer/used/sale/krone/profi_liner/16380852-754b3e8e/,KRONE,Krone Profi Liner,TELS Group,ST_ONBOARD
1750000,,2016,600000,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16643778-1babfcc2/,KOGEL,Kogel S24,TELS Group,ST_CURTAIN
4660000,Цена с НДС,2019,140000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16636326-bdb06c24/,KRONE,Krone SD,Группа Милан,ST_REFRIGERATOR
450000,,2001,658415,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16265426-a678f61e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,АГТ-Трейдинг,ST_ONBOARD
2300000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456238-f14198c4/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
1350000,,2011,779784,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16271388-e3cb2db1/,KRONE,Krone SD,,ST_CURTAIN
1000000,,2007,,Самара,https://auto.ru/trailer/used/sale/kogel/sn24/16612284-6ecca034/,KOGEL,Kogel SN24,,ST_ONBOARD
700000,,2006,1000000,Сарапул,https://auto.ru/trailer/used/sale/kogel/sn24/16648298-b59398a9/,KOGEL,Kogel SN24,,ST_CURTAIN
1577000,,2015,,Зеленоград,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16528560-b44df8cc/,MEUSBURGER,Meusburger Тентованный полуприцеп,Глобал Трак Сейлс Москва,ST_CURTAIN
500000,,2008,850000,Котельники,https://auto.ru/trailer/used/sale/krone/sd/16584794-9680c663/,KRONE,Krone SD,Форсаж,ST_ONBOARD
1700000,Цена с НДС,2015,579000,Солнечногорск,https://auto.ru/trailer/used/sale/kogel/sn24/16543758-1b359da7/,KOGEL,Kogel SN24,ТРАНСАЛЬЯНС Москва,ST_ONBOARD
650000,,2009,500000,Москва,https://auto.ru/trailer/used/sale/krone/mega_liner/16085300-0204f1c8/,KRONE,Krone Mega Liner,СГМ - ГРУПП,ST_CURTAIN
1350000,,2013,,Екатеринбург,https://auto.ru/trailer/used/sale/kogel/sn24/16578788-481ebcd2/,KOGEL,Kogel SN24,Global Truck Sales Екатеринбург,ST_CURTAIN
4500000,,2018,290000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16478176-42720ca8/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
2660000,Цена с НДС,2012,680000,Дубровки,https://auto.ru/trailer/used/sale/krone/cool_liner/16622400-34ab33b6/,KRONE,Krone Cool Liner,Триера Трак,ST_REFRIGERATOR
1900000,,2007,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16569572-bb198fe0/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
2700000,,2019,120000,Брянск,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16579266-4936aef9/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,,ST_CURTAIN_ONBOARD
1700000,Цена с НДС,2015,577000,Солнечногорск,https://auto.ru/trailer/used/sale/kogel/sn24/16543748-e0a35205/,KOGEL,Kogel SN24,ТРАНСАЛЬЯНС Москва,ST_ONBOARD
750000,,2003,300,Дивное,https://auto.ru/trailer/used/sale/krone/sdp_27/16346756-dc8226ab/,KRONE,Krone SDP 27,,ST_CURTAIN_ONBOARD
780000,Цена с НДС,2005,780000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16552836-b49f8fbe/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
800000,,2005,,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16616696-6633b4df/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,,ST_CURTAIN_ONBOARD
2900000,,2013,900000,Старый Оскол,https://auto.ru/trailer/used/sale/krone/sd/16646778-a1c5f72f/,KRONE,Krone SD,,ST_REFRIGERATOR
4700000,,2017,120000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645504-1e2d696c/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1300000,,2014,280000,Тула,https://auto.ru/trailer/used/sale/kaessbohrer/msxima_xs_domestic/16635394-caddba30/,KAESSBOHRER,Kassbohrer Maxima XS Domestic,,ST_ONBOARD
490000,,2012,10,Нижний Тагил,https://auto.ru/trailer/used/sale/maz/polupricep_bortovoy/16314624-cc13a4be/,MAZ,МАЗ Полуприцеп тентованный,,ST_CURTAIN
1950000,,2008,50,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16611064-103d22e3/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
1550000,,2003,600000,Тында,https://auto.ru/trailer/used/sale/krone/sdr_27/16320616-1ba9a3cf/,KRONE,Krone SDR 27,,ST_REFRIGERATOR
2200000,Цена с НДС,2017,180000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16634864-8d0d7de7/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
4660000,Цена с НДС,2019,130000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16636338-f102992f/,KRONE,Krone SD,Группа Милан,ST_REFRIGERATOR
1750000,Цена с НДС,2016,575000,Солнечногорск,https://auto.ru/trailer/used/sale/kogel/sn24/16499400-fd447fd2/,KOGEL,Kogel SN24,ТРАНСАЛЬЯНС Москва,ST_ONBOARD
770000,,2008,1000000,Астрахань,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16608438-35dcbf59/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
4320000,,2017,1,Кимовск,https://auto.ru/trailer/used/sale/krone/sd/16461996-f4fd6386/,KRONE,Krone SD,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
900000,,2005,572540,Москва,https://auto.ru/trailer/used/sale/grayadams/ga3b_3/16182886-a469bd46/,GRAYADAMS,Gray&Adams GA3B/3,АГТ-Трейдинг,ST_REFRIGERATOR
790000,,2007,740245,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16452278-cc963d51/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,АГТ-Трейдинг,ST_ONBOARD
2230000,Цена с НДС,2018,180000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16622544-e265c459/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,Триера Трак,ST_CURTAIN_ONBOARD
650000,,2012,,Зеленоград,https://auto.ru/trailer/used/sale/fliegl/polupricep/16527940-a68925c7/,FLIEGL,Fliegl Полуприцепы тентованные,Глобал Трак Сейлс Москва,ST_CURTAIN
1200000,,2001,600000,Екатеринбург,https://auto.ru/trailer/used/sale/chereau/csd3/16593780-7db2533e/,CHEREAU,Chereau CSD3,,ST_REFRIGERATOR
2700000,,2008,690000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645524-96f05101/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1650000,Цена с НДС,2015,380000,Дубровки,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16630072-0aaaf54f/,MEUSBURGER,Meusburger Тентованный полуприцеп,Триера Трак,ST_CURTAIN
2100000,Цена с НДС,2017,190000,Химки,https://auto.ru/trailer/used/sale/krone/sd/16586884-11fe4ecb/,KRONE,Krone SD,КРОНЕ СканБалт,ST_CURTAIN
2000000,,2016,223506,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/15655718-670a91ca/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,АГТ-Трейдинг,ST_CURTAIN
750000,,2008,,Краснодар,https://auto.ru/trailer/used/sale/kogel/sn24/16648206-e813121a/,KOGEL,Kogel SN24,,ST_ONBOARD
1200000,,2011,70000,Красноярск,https://auto.ru/trailer/used/sale/grunwald/polupricep_tentovanniy/15672444-98669cf4/,GRUNWALD,Grunwald Полуприцеп тентованный,,ST_CURTAIN
645000,,2007,450000,Липецк,https://auto.ru/trailer/used/sale/kogel/sn24/16632396-fccef6ba/,KOGEL,Kogel SN24,,ST_CURTAIN_ONBOARD
190000,,2009,15000,Смоленск,https://auto.ru/trailer/used/sale/nevskie_mashini_i_pricepi/836907/15962332-1a29b528/,NEVSKIE_MASHINI_I_PRICEPI,Невские машины и прицепы 836907,,ST_ONBOARD
4700000,Цена с НДС,2018,154000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16625702-c5bc714d/,KRONE,Krone SD,Группа Милан,ST_REFRIGERATOR
600000,,2008,,Москва,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16619934-e5397fd1/,NEFAZ,НефАЗ П/п бортовой,ГРУЗ СОЮЗ,ST_CURTAIN_ONBOARD
4150000,,2017,460000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16478080-17ffa5d9/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
1700000,,2015,550000,Хоругвино,https://auto.ru/trailer/used/sale/kogel/s24/16380816-a8bf5dc4/,KOGEL,Kogel S24,TELS Group,ST_ONBOARD
2300000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456218-1249e552/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
4660000,Цена с НДС,2019,160000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/cool_liner/16609611-ad60ec64/,KRONE,Krone Cool Liner,Группа Милан,ST_REFRIGERATOR
4700000,Цена с НДС,2017,160000,Домодедово,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16552548-1df5369e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,СТТ-АВТО,ST_REFRIGERATOR
2050000,Цена с НДС,2017,,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16275240-ac4856f7/,KRONE,Krone SD,Группа Милан,ST_CURTAIN
2350000,,2011,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16639914-79b31710/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
3100000,,2010,555555,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16571316-6374b314/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Вираж,ST_REFRIGERATOR
950000,,2004,300000,Москва,https://auto.ru/trailer/used/sale/samro/st/16619844-2491cfd5/,SAMRO,Samro ST,M7 TRUCK Москва Юг,ST_REFRIGERATOR
2300000,Цена с НДС,2010,50,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16620762-a852dcca/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
3100000,,2010,640000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16609865-1804456f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1800000,Цена с НДС,2017,333000,Солнечногорск,https://auto.ru/trailer/used/sale/krone/mega_liner/16607376-4949cfdb/,KRONE,Krone Mega Liner,ТРАНСАЛЬЯНС Москва,ST_ONBOARD
720000,,2005,500000,Красноярск,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16675178-7ee019c6/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,,ST_CURTAIN
1750000,Цена с НДС,2016,260000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16591740-01c89546/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Триера Трак,ST_CURTAIN
2360000,,2019,,Москва,https://auto.ru/trailer/new/sale/kaessbohrer/spl/16136412-2fd07d7f/,KAESSBOHRER,Kassbohrer SPL,СпецТранс Карго,ST_ONBOARD
2500000,Цена с НДС,2019,,Красногорск,https://auto.ru/trailer/new/sale/krone/profi_liner/16474578-dbc1227c/,KRONE,Krone Profi Liner,Вест Групп,ST_CURTAIN
2340000,,2018,240000,Людиново,https://auto.ru/trailer/used/sale/kogel/s24/16678326-fb950612/,KOGEL,Kogel S24,,ST_CURTAIN
2520815,Цена с НДС,2019,,Санкт-Петербург,https://auto.ru/trailer/new/sale/koluman/polupricep_shtorniy/16095552-e4d28ef7/,KOLUMAN,Koluman Полуприцеп шторный,Global Truck Sales Санкт-Петербург,ST_CURTAIN
285000,,2012,1000,Ярославль,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16637648-d129cd08/,MAZ,МАЗ Полуприцеп бортовой,КОМПАНИЯ АВТОМОБИЛИЯ,ST_ONBOARD
2500000,Цена с НДС,2019,,Красногорск,https://auto.ru/trailer/new/sale/krone/profi_liner/16474578-dbc1227c/,KRONE,Krone Profi Liner,Вест Групп,ST_CURTAIN
1400000,Цена с НДС,2017,,Подольск,https://auto.ru/trailer/new/sale/savell/samro/16322448-456b359a/,SAVELL,Savell Samro,КомТоргТранс,ST_CURTAIN
2360000,,2019,,Москва,https://auto.ru/trailer/new/sale/kaessbohrer/spl/16136412-2fd07d7f/,KAESSBOHRER,Kassbohrer SPL,СпецТранс Карго,ST_ONBOARD
2608594,Цена с НДС,2019,,Москва,https://auto.ru/trailer/new/sale/kaessbohrer/domestic_eco/16136324-27ee6450/,KAESSBOHRER,Kassbohrer Domestic Eco,СпецТранс Карго,ST_CURTAIN
1950000,,2019,,Всеволожск,https://auto.ru/trailer/new/sale/nefaz/polupricep_bortovoy/16284092-5d83491c/,NEFAZ,НефАЗ П/п бортовой,Технический центр Восток,ST_CURTAIN_ONBOARD
1900000,Цена с НДС,2019,,Санкт-Петербург,https://auto.ru/trailer/new/sale/nefaz/polupricep_bortovoy/15920236-b66ec067/,NEFAZ,НефАЗ П/п бортовой,Автомобильная компания Гранат,ST_CURTAIN
2880932,Цена с НДС,2019,,Ярославль,https://auto.ru/trailer/new/sale/wielton/ns/16637560-201ecccf/,WIELTON,Wielton NS,КОМПАНИЯ АВТОМОБИЛИЯ,ST_CURTAIN
2880932,Цена с НДС,2019,,Москва,https://auto.ru/trailer/new/sale/kaessbohrer/domestic/16180394-ca5386e2/,KAESSBOHRER,Kassbohrer Domestic,СпецТранс Карго,ST_CURTAIN_ONBOARD
2950000,Цена с НДС,2019,,Краснодар,https://auto.ru/trailer/used/sale/kaessbohrer/domestic/16647650-75182191/,KAESSBOHRER,Kassbohrer Domestic,ЮРТО-ТРАК MAN Краснодар,ST_CURTAIN_ONBOARD
280000,,2001,,Уфа,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16679870-6ce0409e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,,ST_ONBOARD
2100000,Цена с НДС,2017,90000,Рязань,https://auto.ru/trailer/used/sale/krone/profi_liner/16353024-4cbb030f/,KRONE,Krone Profi Liner,ООО Группа Авто,ST_CURTAIN
290000,,2000,,Казань,https://auto.ru/trailer/used/sale/trailor/trailor/16659436-1357dd4f/,TRAILOR,Trailor Trailor,,ST_CURTAIN
650000,,2006,,Ульяновск,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16650998-5a367833/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,,ST_CURTAIN
800000,,2008,100,Ангарск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16248256-8b88d618/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
780000,,2007,500000,Москва,https://auto.ru/trailer/used/sale/krone/sdp_27/16663068-3cddf716/,KRONE,Krone SDP 27,,ST_CURTAIN
430000,,2001,,Ковернино,https://auto.ru/trailer/used/sale/krone/sdp_27/16482712-668f67a4/,KRONE,Krone SDP 27,,ST_ONBOARD
650000,,2005,250000,Курск,https://auto.ru/trailer/used/sale/kogel/sn24/16662584-6a8ce2de/,KOGEL,Kogel SN24,,ST_CURTAIN_ONBOARD
800000,,2013,,Уфа,https://auto.ru/trailer/used/sale/manak_avto/bortovie_polupricepi/16565508-2afc9522/,MANAK_AVTO,Манак-Авто Бортовые полуприцепы,Диалком,ST_ONBOARD
890000,,2005,336000,Жигулёвск,https://auto.ru/trailer/used/sale/narko/polupricep_tent/16144704-9c5fcc60/,NARKO,Narko Полуприцеп-тент,,ST_CURTAIN
1100000,,2011,400000,Белгород,https://auto.ru/trailer/used/sale/wielton/ns/16620996-19dc8811/,WIELTON,Wielton NS,,ST_CURTAIN_ONBOARD
1100000,,2011,350000,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16178640-63510916/,KRONE,Krone SD,,ST_CURTAIN
2630000,Цена с НДС,2019,70000,Ольша,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16594310-d6e6994a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,CargoLine group,ST_CURTAIN
1300000,,2007,111,Нижний Новгород,https://auto.ru/trailer/used/sale/grayadams/ga3b_3/16499692-9a1f4a7d/,GRAYADAMS,Gray&Adams GA3B/3,,ST_REFRIGERATOR
1650000,,2007,30000,Челябинск,https://auto.ru/trailer/used/sale/broshuis/polupricep_tral/4099303-3aca/,BROSHUIS,Broshuis Полуприцеп-трал,Omniport,ST_CURTAIN
650000,,2007,,Барнаул,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16253218-47f33555/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,Алт Авто,ST_CURTAIN
650000,,2007,,Барнаул,https://auto.ru/trailer/used/sale/asko/asko/16253220-3490b6c6/,ASKO,Asko Asko,Алт Авто,ST_CURTAIN
1350000,,2017,80000,Красноярск,https://auto.ru/trailer/used/sale/tonar/9746/16648850-427a4394/,TONAR,Тонар 9746,,ST_ONBOARD
1900000,,2001,300000,Челябинск,https://auto.ru/trailer/used/sale/floor/floor/4090736-aefb7/,FLOOR,Floor Floor,Omniport,ST_ONBOARD
1370000,,2003,500000,Ставрополь,https://auto.ru/trailer/used/sale/krone/sdr_27/16273164-cd6c7fb7/,KRONE,Krone SDR 27,,ST_REFRIGERATOR
