Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Тягач;КамАЗ;43118 Сайгак;2017;2750000;Миасс;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83358636.html;;;6x6;;;;;3990000;1240000;Горячая цена! Срочно брать!;0;88000;УФО;;;1;no_vat
Тягач;МАЗ;6317F9;2019;4300000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/tjagach-polnoprivodnyj-na-shassi-maz-6317f9-63442107.html;;;6x6;;;;Автобан;4040000;-260000;Цена завышена - можно поторговаться;20;138000;СФО;;;;
Тягач;КамАЗ;5490;2018;2850000;Барнаул;https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-kamaz-5490-s-samosvalnym-polupricepom-nefaz-84499822.html;;;4x2;;;;;4210000;1360000;Горячая цена! Срочно брать!;0;91000;СФО;;;0,46059;unclear
Тягач;КамАЗ;65225;2015;2850000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-spalnik-kamaz-65225-65221-6h6-20t-25t-82602683.html;;;6x6;;;;;2850000;0;;10;;ПФО;;;;
Тягач;КамАЗ;5490-S5;2015;1510000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2015-g-v-87824008.html;;;4x2;;;;Global Truck Sales;1870000;360000;Горячая цена! Срочно брать!;0;;УФО;;;0,40928;unclear
Тягач;КамАЗ;65206;2019;5300000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65206-002-68-75686229.html;;;6x4;;;;;4800000;-500000;Цена завышена - можно поторговаться;20;170000;ПФО;;;;
Тягач;КамАЗ;5490-NEO;2019;4849000;Оренбург;https://spec.drom.ru/orenburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-023-87-s5-77161248.html;;;4x2;;;;;4490000;-359000;Цена завышена - можно поторговаться;20;155000;УФО;;;;
Тягач;Mercedes-Benz;Actros;2017;4350000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-mersedes-aktros-87809374.html;;;;;;;;5080000;730000;Горячая цена! Срочно брать!;0;139000;УФО;;;0,41875;unclear
Тягач;КамАЗ;65806-002-68;2016;3240000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/prodaetsja-kamaz-65806-002-68-t5-tjagach-sedelnyj-79749027.html;;;6x4;;;;;2660000;-580000;Цена завышена - можно поторговаться;30;;УФО;;;;
Тягач;Volvo;;2016;7300000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/volvo-fh-87667877.html;;;6x2;;;;;5810000;-1490000;Цена завышена - можно поторговаться;40;234000;СФО;;;;
Тягач;MAN;TGS 33.440;2019;9633210;Оренбург;https://spec.drom.ru/orenburg/truck/truck-tractor/man-tgs-33.440-bbs-ww-6x4-germanija-77379783.html;;;6x4;;;;;6300000;-3333210;Цена завышена - можно поторговаться;60;308000;УФО;;;;
Тягач;Volvo;;2017;5900000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/prodazha-volvo-fh-460-fh-globetrotter-81055734.html;;;4x2;;;;Группа компаний TELS;5740000;-160000;;10;189000;ЦФО;;;;
Тягач;КамАЗ;65206 седельный тягач;2016;3395000;Симферополь;https://spec.drom.ru/simferopol/truck/truck-tractor/kamaz-65206-kamaz-65806-sedelnyj-tjagach-72925595.html;;;6x4;;;;;2660000;-735000;Цена завышена - можно поторговаться;40;;КФО;;;;
Тягач;КамАЗ;65806-002-68 седельный тягач двигатель и кабина Daimler;2019;6100000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65806-sedelnyj-tjagach-daimler-76774719.html;;;6x4;;;;;4800000;-1300000;Цена завышена - можно поторговаться;40;195000;ПФО;;;;
Тягач;MAN;TGS 26.440;2017;6000000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/man-tgs-26.440-s-samosvalnym-polupricepom-wielton-87192630.html;;;6x4;;;;;5270000;-730000;Цена завышена - можно поторговаться;20;192000;СФО;;;;
Тягач;КамАЗ;43118;2017;2750000;Миасс;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-83600471.html;;;6x6;;;;;3990000;1240000;Горячая цена! Срочно брать!;0;88000;УФО;;;1;no_vat
Тягач;МАЗ;6430;2019;4500000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-6h4-maz-643028-520-012-evro-5-78515223.html;;;6x4;;;;"ООО ""ЮГБИЗНЕСАВТО""";3740000;-760000;Цена завышена - можно поторговаться;30;144000;ЮФО;;;;
Тягач;МАЗ;6430В9-1420-012;2019;4250000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-maz-6430c9-520-012-novyj-v-nalichii-68893592.html;;;6x4;;;;"ООО ""ЮГБИЗНЕСАВТО""";3740000;-510000;Цена завышена - можно поторговаться;20;136000;ЮФО;;;;
Тягач;КамАЗ;6460;2019;2100000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-6460-78792712.html;;;6x4;;;;;4800000;2700000;Горячая цена! Срочно брать!;0;67000;ПФО;;;0,38344;unclear
Тягач;КамАЗ;5490-NEO;2018;3575000;Санкт-Петербург;https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/gazodizelnyj-kamaz-5490-neo-87670616.html;;;4x2;;;;М7 ТРАК;4210000;635000;Горячая цена! Срочно брать!;0;114000;СЗФО;;;0,3837;unclear
Тягач;MAN;TGS 19.400;2015;2800000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-man-tgs-19.400-4x2-2015-v-nalichii-84068710.html;;;4x2;;;;;3850000;1050000;Горячая цена! Срочно брать!;0;90000;СФО;;;0,49196;no_vat
Тягач;MAN;TGX 18.440;2015;4400000;Ростов-на-Дону;https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/sedelnyj-tjagach-man-tgx-18.440-2015-g-v-85509977.html;;;4x2;;;;;3850000;-550000;Цена завышена - можно поторговаться;20;141000;ЮФО;;;;
Тягач;КамАЗ;5490-S5;2016;1990000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-s5-2016-87748888.html;;;4x2;;;;;2280000;290000;Горячая цена! Срочно брать!;0;;ЮФО;;;0,33385;unclear
Тягач;КамАЗ;65225;2016;3750000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-tjagach-vezdehod-87294913.html;;;6x6;;;;Kama Discount;3250000;-500000;Цена завышена - можно поторговаться;30;;ПФО;;;;
Тягач;КамАЗ;65806-002-68;2018;5500000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-65806-002-68-68256789.html;;;6x4;;;;"ООО ""ЮГБИЗНЕСАВТО""";4530000;-970000;Цена завышена - можно поторговаться;30;176000;ЮФО;;;;
Тягач;КамАЗ;65116-32;2017;2450000;Новосибирск;https://spec.drom.ru/novosibirsk/truck/truck-tractor/kamaz-65116-32-metan-74873600.html;;;6x4;;;;;3530000;1080000;Горячая цена! Срочно брать!;0;78000;СФО;;;1;no_vat
Тягач;Scania;G400LA4X2HNA;2018;6700000;Кинель;https://spec.drom.ru/kinel/truck/truck-tractor/scania-g400la4x2hna-2018g-87663697.html;;;4x2;;;;;6730000;30000;;10;214000;;;;;
Тягач;MAN;TGX 18.480;2016;5900000;Курган;https://spec.drom.ru/kurgan/truck/truck-tractor/tjagach-2016-g-v-man-tgx-18.480-4x2-87454815.html;;;4x2;;;;;4290000;-1610000;Цена завышена - можно поторговаться;50;189000;;;;;
Тягач;MAN;TGS 33.440;2019;8300000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/man-tgs-33.440-6x4-87722800.html;;;6x4;;;;;6300000;-2000000;Цена завышена - можно поторговаться;40;266000;УФО;;;;
Тягач;Volvo;FM-Truck 6х4;2017;6500000;Киселевск;https://spec.drom.ru/kiselevsk/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-fm-truck-6h4-82280871.html;;;6x4;;;;;6330000;-170000;;10;208000;;;;;
Тягач;МАЗ;6430;2019;4450000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/motor-weichai-pnevma-tjagach-6h4-v-nalichii-maz-643028-520-020-86676215.html;;;6x4;;;;;3740000;-710000;Цена завышена - можно поторговаться;30;142000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros 2042 LS;2015;4700000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-actros-2548-ls-6-2-87718569.html;;;6x2;;;;;4180000;-520000;Цена завышена - можно поторговаться;20;150000;ЦФО;;;;
Тягач;КамАЗ;43118 Сайгак;2017;2750000;Миасс;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnik-vezdehod-2017-83220583.html;;;6x6;;;;;3990000;1240000;Горячая цена! Срочно брать!;0;88000;УФО;;;1;no_vat
Тягач;КамАЗ;43118-RF;2017;3875000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-rf-79908642.html;;;6x6;;;;;3990000;115000;;10;124000;УФО;;;;
Тягач;Scania;P440;2016;1000000;Сыктывкар;https://spec.drom.ru/syktyvkar/truck/truck-tractor/scania-p440-2016-g-v-tjagach-6h4-84682961.html;;;6x4;;;;;4850000;3850000;Горячая цена! Срочно брать!;0;32000;;;;0,35139;unclear
Тягач;MAN;TGX 18.480;2018;6100000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/man-tgx-18.480-83341969.html;;;4x2;;;;;5790000;-310000;Цена завышена - можно поторговаться;20;195000;ЦФО;;;;
Тягач;Volvo;;2017;6000000;Абакан;https://spec.drom.ru/abakan/truck/truck-tractor/prodaetsja-tjagach-volvo-fh-13-10-sht-79504315.html;;;6x4;;;;;6330000;330000;Горячая цена! Срочно брать!;0;192000;;;;;
Тягач;КамАЗ;5490-S5;2017;3160000;Краснодар;https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-s5-sedelnyj-tjagach-b-u-2017-g-87523121.html;;;4x2;;;;TECHNIKA;3160000;0;;10;101000;ЮФО;;;;
Тягач;КамАЗ;5490-S5;2016;1490000;Екатеринбург;https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-2016-g-v-87067832.html;;;4x2;;;;Global Truck Sales;2280000;790000;Горячая цена! Срочно брать!;0;;УФО;;;0,5669;unclear
Тягач;MAN;;2019;6150000;Воронеж;https://spec.drom.ru/voronezh/truck/truck-tractor/sedelnyj-tjagach-shacman-shakman-sx42584v324-kabina-h3000-81471243.html;;;6x4;;;;;6300000;150000;;10;197000;ЦФО;;;;
Тягач;МАЗ;;2015;3000000;Тулун;https://spec.drom.ru/tulun/truck/truck-tractor/maz-2015-scepka-87597714.html;;;6x4;;;;;1420000;-1580000;Цена завышена - можно поторговаться;120;;;;;;
Тягач;Volvo;;2019;7800000;Казань;https://spec.drom.ru/kazan/truck/truck-tractor/volvo-fh-460-73343631.html;;;4x2;;;;;6960000;-840000;Цена завышена - можно поторговаться;20;250000;ПФО;;;;
Тягач;Mercedes-Benz;;2016;3918000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2016-g-v-86039698.html;;;4x2;;;;"ООО ""Глобал Трак Сейлс""";4190000;272000;Горячая цена! Срочно брать!;0;125000;ЦФО;;;;
Тягач;МАЗ;6430В9-1420-012;2017;1600000;Красноярск;https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-sedelnyj-maz-85584289.html;;;6x4;;;;;2520000;920000;Горячая цена! Срочно брать!;0;51000;СФО;;;0,49204;unclear
Тягач;Scania;R500;2018;9980000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/sedelnyj-tjagach-scania-r500-80882970.html;;;6x2;;;;"ГРУППА КОМПАНИЙ ""КОРЕЯ МОТОРС""";8160000;-1820000;Цена завышена - можно поторговаться;30;319000;СФО;;;;
Тягач;MAN;TGS 26.440;2019;9650000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/man-tgs-26.440-bls-ww-mjunhen-85685847.html;;;6x4;;;;;6300000;-3350000;Цена завышена - можно поторговаться;60;309000;УФО;;;;
Тягач;КамАЗ;43118 Сайгак;2019;3189000;Набережные Челны;https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-43118-sedelnyj-tjagach-77316117.html;;;6x6;;;;;4980000;1791000;Горячая цена! Срочно брать!;0;102000;ПФО;;;0,43115;unclear
Тягач;КамАЗ;65225;2019;4600000;Ивантеевка;https://spec.drom.ru/ivanteevka/truck/truck-tractor/tjagach-sedelnyj-kamaz-65225-rt-86653327.html;;;6x6;;;;Балтийский лизинг;4980000;380000;Горячая цена! Срочно брать!;0;147000;;;;;
Тягач;DAF;XF105;2019;8552850;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-daf-xf-105-76336124.html;;;4x2;;;;;6320000;-2232850;Цена завышена - можно поторговаться;50;274000;ЦФО;;;;
Тягач;Scania;P440;2016;2990000;Сыктывкар;https://spec.drom.ru/syktyvkar/truck/truck-tractor/scania-p440-6x4-2016-g-v-tjagach-84598693.html;;;6x4;;;;;4850000;1860000;Горячая цена! Срочно брать!;0;96000;;;;0,45074;unclear
Тягач;КамАЗ;5490-NEO;2018;3575000;Москва;https://spec.drom.ru/moskva/truck/truck-tractor/gazo-dizelnyj-kamaz-5490-neo-2018-86102999.html;;;4x2;;;;М7 ТРАК;4210000;635000;Горячая цена! Срочно брать!;0;114000;ЦФО;;;0,3837;unclear
Тягач;IVECO;Stralis;2015;3990000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/iveko-stralis-130-000-probeg-79934699.html;;;4x2;;;;;2950000;-1040000;Цена завышена - можно поторговаться;50;;СФО;;;;
Тягач;КамАЗ;5490 с пробегом;2017;3170000;Тула;https://spec.drom.ru/tula/truck/truck-tractor/prodaju-kamaz-5490-s-probegom-190-000km-87201314.html;;;4x2;;;;;3160000;-10000;;10;101000;ЦФО;;;;
Тягач;MAN;SX4255NT324;2016;1800000;Иркутск;https://spec.drom.ru/irkutsk/truck/truck-tractor/sedelnyj-tjagach-lesovoz-84939527.html;;;6x6;;;;;4720000;2920000;Горячая цена! Срочно брать!;0;58000;СФО;;;0,3695;unclear
Тягач;КамАЗ;53504-46;2015;1950000;Тулун;https://spec.drom.ru/tulun/truck/truck-tractor/prodaetsja-tjagach-kamaz-53504-46-84505678.html;;;6x6;;;;;2850000;900000;Горячая цена! Срочно брать!;0;;;;;0,48752;unclear
Тягач;КамАЗ;5490;2017;3250000;Ростов-на-Дону;https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-85946662.html;;;4x2;;;;;3160000;-90000;;10;104000;ЮФО;;;;
Тягач;КамАЗ;65225;2016;5290000;Челябинск;https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65225-68152339.html;;;6x6;;;;"Компания ""Сим-авто""";3250000;-2040000;Цена завышена - можно поторговаться;70;;УФО;;;;
Тягач;MAN;TGS 40.480;2017;4000000;Хабаровск;https://spec.drom.ru/khabarovsk/truck/truck-tractor/man-tgs-33.480-86284192.html;;;6x6;;;;ООО ЛК Сименс Финанс;5350000;1350000;Горячая цена! Срочно брать!;0;128000;;;;0,35641;no_vat
Тягач;Mercedes-Benz;Actros;2015;4700000;Ростов-на-Дону;https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/tjagach-sedelnyj-mersedes-bens-actros-2548-ls-6-2-85590204.html;;;6x2;;;;;4180000;-520000;Цена завышена - можно поторговаться;20;150000;ЮФО;;;;
Тягач;КамАЗ;43118 Сайгак;2017;2750000;Миасс;https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-6h6-spalnoe-mesto-83474682.html;;;6x6;;;;;3990000;1240000;Горячая цена! Срочно брать!;0;88000;УФО;;;1;no_vat
Тягач;КамАЗ;65116;2018;3100000;Пермь;https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-66429851.html;;;6x4;;;;TECHSPECKAM, ООО;4530000;1430000;Горячая цена! Срочно брать!;0;99000;УФО;;;0,43821;unclear
