Mileage,VehicleType,HP,Make,VATIncluded,CabSeats,URL,Gear,Table Names,Formula,Year,Price,Model,Supplier,CabBeds,Location,Price
164186,Truck,430,IVECO,,2,https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16532022-e203e3dd/,AT,autoru - trucks.csv,4x2,2002,950000,EuroStar,,2,Ступино,1042364.02497
1200000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/15919952-3576e7ee/,MT,autoru - trucks.csv,4x2,2013,3200000,XF105,,2,Новосибирск,2909229.9808
690000,Truck,328,MAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/maz/5440/16488252-bdd04c02/,MT,autoru - trucks.csv,4x2,2011,700000,5440,,2,Энгельс,963187.312
109000,Truck,480,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16560590-6ed4a025/,MT,autoru - trucks.csv,4x2,2018,4280000,Stralis,,2,Ставропольский край,4985438.73454
531000,Truck,430,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16513726-359ec721/,MT,autoru - trucks.csv,6x6,2006,2800000,TGA,,1,Кострома,2621765.85537
1181000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16603150-9bb0a1fd/,AT,autoru - trucks.csv,4x2,2010,2350000,XF105,,2,Брянск,2434452.65097
470743,Truck,412,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16573634-7192789a/,MT,autoru - trucks.csv,6x4,2010,2500000,6430,,2,Пенза,1479839.55459
857000,Truck,430,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16609902-2b088c25/,MT,autoru - trucks.csv,6x2,2009,1250000,Stralis,,2,Тюмень,1983409.89187
853868,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16462418-9a6f8b75/,MT,autoru - trucks.csv,4x2,2010,1700000,Premium,,2,Серов,1626277.27319
296795,Truck,316,IVECO,,3,https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16363262-7f006f5f/,MT,autoru - trucks.csv,4x2,2000,500000,EuroStar,,1,Старая Русса,578746.87877
90000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6422/16517848-9789ec99/,MT,autoru - trucks.csv,6x4,2006,550000,6422,Автоброкер Онлайн.ру,1,Екатеринбург,710440.33586
1317317,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16318822-02d17e4f/,MT,autoru - trucks.csv,6x2,2007,2500000,R-Series,Техцентр СОТРАНС Mercedes-Benz Санкт-Петербург,2,Санкт-Петербург,2280830.47291
70000,Truck,300,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16080470-3a6824ee/,MT,autoru - trucks.csv,6x4,2011,950000,65116,,1,Красноярск,1203325.62122
668000,Truck,360,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16614794-38077254/,MT,autoru - trucks.csv,4x2,2012,1750000,Axor,,1,Москва,1924740.31243
78000,Truck,397,MAZ,,2,https://auto.ru/artic/used/sale/maz/6422/6741616-f1b0b8/,MT,autoru - trucks.csv,6x4,2012,590000,6422,,1,Калуга,1461839.01411
395786,Truck,400,SCANIA,,,https://auto.ru/artic/used/sale/scania/r_1/16636674-96fa8a84/,AT,autoru - trucks.csv,4x2,2017,6508000,R-Series,M7 TRUCK Москва,,Чёрная Грязь,5240486.90873
250000,Truck,347,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/6460/16352370-88757b15/,MT,autoru - trucks.csv,6x4,2012,1350000,6460,,1,Лесосибирск,1455343.79068
960000,Truck,400,SCANIA,,2,https://auto.ru/artic/used/sale/scania/g/16553928-0dcc600e/,MT,autoru - trucks.csv,4x2,2013,2550000,G-series,,2,Видное,3168450.8909
1252487,Truck,469,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16607676-c38eaedb/,MT,autoru - trucks.csv,4x2,2013,2890000,FH,Global Truck Sales Екатеринбург,2,Екатеринбург,3131025.26677
454928,Truck,515,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16625716-9a3b70fb/,MT,autoru - trucks.csv,6x4,2004,690000,Columbia,ТРАК ПЛАТФОРМА,2,Люберцы,1135847.0086
1000000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/15570310-009db921/,MT,autoru - trucks.csv,4x2,2011,2200000,P-series,,1,Челябинск,1992807.80395
1400000,Truck,340,SCANIA,,,https://auto.ru/artic/used/sale/scania/p_1/16622288-bb05fcda/,MT,autoru - trucks.csv,4x2,2010,1950000,P-series,СибТракСкан,,Новосибирск,1632065.316
882000,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16622860-4700a153/,MT,autoru - trucks.csv,6x4,2012,2900000,TGS,,1,Санкт-Петербург,2891458.65973
819998,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16576198-57a22d9b/,MT,autoru - trucks.csv,4x2,2006,900000,P-series,,1,Москва,1218083.51473
96000,Truck,403,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16461168-13e4c854/,AT,autoru - trucks.csv,6x4,2003,1200000,VNL,,2,Муром,1775047.91367
1100000,Truck,360,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16237098-8c13bb07/,MT,autoru - trucks.csv,4x2,2008,1280000,CF-series,,2,Нижний Новгород,2049086.78851
200000,Truck,399,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16375390-dd615bfa/,MT,autoru - trucks.csv,4x2,2001,420000,5432,,2,Целина,396950.80238
700000,Truck,401,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16507840-5d9f5bf1/,MT,autoru - trucks.csv,4x2,2014,1800000,Axor,,1,Москва,2592873.77405
900000,Truck,380,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16608238-46f1b6a5/,MT,autoru - trucks.csv,4x2,2000,1900000,4-Series,,2,Воронеж,1036933.69573
811559,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16431970-03432031/,MT,autoru - trucks.csv,4x2,2013,2800000,FH,,2,Новомосковск,2888378.08199
1372239,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16579188-6c3693bb/,MT,autoru - trucks.csv,4x2,2007,1130000,TGA,ГРУЗ СОЮЗ,1,Москва,1371929.88436
687000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16619290-6c42cad8/,AT,autoru - trucks.csv,4x2,2011,3300000,XF105,,2,Лобаново,2539090.76935
10000,Truck,428,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16617764-95caec3b/,MT,autoru - trucks.csv,4x2,2004,1380000,95XF,,2,Омск,1822952.41636
100000,Truck,470,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16343788-59aa652a/,MT,autoru - trucks.csv,4x2,2000,950000,Magnum,,2,Жуков,752806.96803
384000,Truck,441,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16631672-a5ca42fb/,MT,autoru - trucks.csv,6x4,2018,7500000,TGS,,1,Санкт-Петербург,5310461.77469
576025,Truck,460,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16620546-20135fa1/,MT,autoru - trucks.csv,6x4,2013,3300000,Premium,Global Truck Sales Москва Север,1,Москва,2741311.10391
108000,Truck,298,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16605554-ba6303e0/,MT,autoru - trucks.csv,6x4,2013,3800000,65116,,0,Сызрань,1444484.05783
355000,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16574988-7714ba14/,MT,autoru - trucks.csv,6x4,2012,3300000,TGS,,2,Тула,3191056.85681
900000,Truck,460,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16257780-0353744f/,AT,autoru - trucks.csv,4x2,2000,950000,4-Series,,2,Ульяновск,1277727.68693
1600000,Truck,400,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16490592-21107721/,MT,autoru - trucks.csv,6x2,2004,1200000,Columbia,,2,Краснодар,1070578.29335
162,Truck,400,KAMAZ,,3,https://auto.ru/artic/used/sale/kamaz/6460/16395430-112498b4/,MT,autoru - trucks.csv,6x2,2012,1400000,6460,,1,Лабинск,1458375.89911
1623474,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16143542-a87e8f55/,MT,autoru - trucks.csv,4x2,2011,2310000,TGX,GROSS AUTO,2,Москва,2216793.223
110000,Truck,330,IVECO,,,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16246768-18e70142/,AT,autoru - trucks.csv,4x2,2018,5700000,Stralis,СОЛЛЕРС-ФИНАНС Екатеринбург,,Екатеринбург,4233673.25473
1650000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16637118-e38fa44f/,MT,autoru - trucks.csv,4x2,2006,1650000,FH,,2,Смоленск,1751836.83878
877000,Truck,360,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16616918-230a1fc4/,MT,autoru - trucks.csv,4x2,2007,2300000,TGA,,2,Москва,1527910.41807
665000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16008923-e279192d/,MT,autoru - trucks.csv,4x2,2007,670000,5440,,2,Воронеж,706195.06429
1050000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16599010-65d17cd0/,MT,autoru - trucks.csv,4x2,2006,860000,P-series,,2,Люберцы,1513218.74911
500000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16630114-8c6dc9df/,MT,autoru - trucks.csv,6x4,2011,1320000,6430,,2,Волгоград,1564962.71916
1327000,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16522030-d6c9b188/,MT,autoru - trucks.csv,4x2,2012,1500000,Premium,МБ тракс СПб,2,Санкт-Петербург,2039235.80203
300000,Truck,500,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16604492-1d400c77/,MT,autoru - trucks.csv,6x4,2004,1200000,Columbia,,2,Якутск,1131499.74954
321000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6422/15839814-ede8f5f8/,MT,autoru - trucks.csv,6x4,2008,400000,6422,,1,Пенза,896961.32798
370000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16572752-b194d6de/,MT,autoru - trucks.csv,4x2,2008,1000000,5440,,2,Калуга,796000.52357
850000,Truck,360,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16609453-38b27dd0/,MT,autoru - trucks.csv,4x2,2014,3100000,P-series,,1,Домодедово,3286517.57321
606344,Truck,400,MAN,Цена с НДС,2,https://auto.ru/artic/used/sale/man/tgx/16550022-7aa635e5/,MT,autoru - trucks.csv,4x2,2011,2299000,TGX,GROSS AUTO,2,Москва,2216793.223
800000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16230014-a779809b/,AT,autoru - trucks.csv,4x2,2003,1250000,TGA,,2,Магнитогорск,1231153.14494
900000,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16558942-7ac27dc3/,MT,autoru - trucks.csv,6x4,2014,5000000,TGS,,1,Патруши,3581134.70775
385000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/15829732-2b160530/,MT,autoru - trucks.csv,6x4,2007,800000,64220,,2,Ижевск,1018959.57775
999000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16617750-def59230/,MT,autoru - trucks.csv,4x2,2006,1090000,P-series,,1,Воронеж,1218083.51473
900000,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16531868-26afb0d8/,AT,autoru - trucks.csv,4x2,2014,3690000,FH,,1,Чебоксары,3749892.37288
500000,Truck,280,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16168132-41c7cb92/,MT,autoru - trucks.csv,,2004,800000,CF-series,,1,Шумиха,1668289.26321
1029000,Truck,362,RENAULT,Цена с НДС,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16625124-5fd709b9/,MT,autoru - trucks.csv,4x2,2006,770000,Premium,Global Truck Sales Екатеринбург,1,Екатеринбург,964655.44387
1000000,Truck,352,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16629192-ac8376d6/,MT,autoru - trucks.csv,4x2,2008,920000,Stralis,,2,Москва,1352168.04003
1600000,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16461860-95cf7145/,AT,autoru - trucks.csv,6x2,2002,1850000,FH,,2,Санкт-Петербург,1753674.17044
1300000,Truck,340,SCANIA,,3,https://auto.ru/artic/used/sale/scania/p_1/16636910-36e80d9a/,MT,autoru - trucks.csv,6x2,2007,1020000,P-series,,1,Нижний Новгород,1769473.10215
490000,Truck,310,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16548962-d6727181/,MT,autoru - trucks.csv,4x2,2013,620000,5440,,1,Липецк,955531.85459
700000,Truck,409,MAN,,2,https://auto.ru/artic/used/sale/man/f_2000_t/15122954-8d45ba0c/,MT,autoru - trucks.csv,6x6,2000,1300000,F 2000,,0,Пермь,1416935.40091
360000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16436468-e39ca45a/,MT,autoru - trucks.csv,6x4,2011,850000,6430,,2,Воронеж,1564962.71916
1200000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16579212-0643ca80/,AT,autoru - trucks.csv,4x2,2008,1690000,XF105,,2,Челябинск,2185966.94505
1500000,Truck,430,FREIGHTLINER,,,https://auto.ru/artic/used/sale/freightliner/columbia/16492766-b10f6030/,,autoru - trucks.csv,,2002,540000,Columbia,,,Омск,1117645.69075
550660,Truck,435,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16511920-1755b970/,AT,autoru - trucks.csv,4x4,2009,2600000,Actros,,1,Москва,2365735.79909
1074000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16584634-7845ae6e/,MT,autoru - trucks.csv,4x2,2012,3850000,XF105,,2,Екатеринбург,2630590.46645
1093000,Truck,428,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16568106-951c625e/,MT,autoru - trucks.csv,6x2,2004,950000,Axor,,1,Шушары,1404175.2674
1147012,Truck,408,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16471974-340f35fa/,MT,autoru - trucks.csv,4x2,2008,1750000,XF105,КОМПАНИЯ АВТОМОБИЛИЯ,2,Ярославль,2121244.64547
1200000,Truck,340,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16359668-912ab714/,,autoru - trucks.csv,,2005,1750000,FM,,1,Уфа,1285146.18329
795000,Truck,370,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16596988-de71a629/,MT,autoru - trucks.csv,,2003,1350000,Columbia,,2,Невинномысск,1060996.77012
1400000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16587536-a055f81c/,MT,autoru - trucks.csv,4x2,2008,2000000,FH,,2,Жуковский,2003520.61422
1600000,Truck,380,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/6361583-3bea91/,MT,autoru - trucks.csv,4x2,2001,1200000,FH,,2,Мурманск,1285821.55593
100000,Truck,420,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16520482-76dc116c/,MT,autoru - trucks.csv,4x2,2001,650000,Premium,,2,Вышний Волочёк,818420.77464
493427,Truck,408,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16598812-8d34592d/,AT,autoru - trucks.csv,4x2,2016,4190000,Actros,Global Truck Sales Москва Север,1,Москва,3988247.2473
1030000,Truck,435,FREIGHTLINER,,,https://auto.ru/artic/used/sale/freightliner/columbia/16542952-8782f5c5/,MT,autoru - trucks.csv,6x4,2001,800000,Columbia,,,Люберцы,1035858.03059
1270000,Truck,400,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16597738-c58e290b/,AT,autoru - trucks.csv,4x2,2001,1000000,Actros,,2,Белово,1463344.33944
300000,Truck,500,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/15951838-d6f32214/,MT,autoru - trucks.csv,6x4,2003,930000,Columbia,,2,Губкин,1027852.76953
1253000,Truck,460,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16622486-c56a1ce6/,AT,autoru - trucks.csv,4x2,2003,1350000,TGA,,2,Нижний Новгород,1341122.59232
616506,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16585456-27c2dbca/,MT,autoru - trucks.csv,6x4,2013,1175000,6430,КОМПАНИЯ АВТОМОБИЛИЯ,2,Ярославль,1896515.10479
1300000,Truck,420,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16541796-9d77fc0f/,MT,autoru - trucks.csv,6x2,2004,1700000,FH,,2,Ливны,1881810.5191
650000,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16599530-8e68d89d/,MT,autoru - trucks.csv,6x4,2014,4600000,TGS,,1,Усть-Илимск,3680822.09898
900000,Truck,412,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16411342-15c8b4d1/,MT,autoru - trucks.csv,4x2,2011,2200000,5440,,2,Красноярск,1140243.99919
1350000,Truck,435,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16001226-b1dcff4a/,MT,autoru - trucks.csv,6x4,2003,1310000,Columbia,,2,Кострома,1011605.28638
1000000,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16576082-b5111d84/,MT,autoru - trucks.csv,4x2,2003,750000,Premium,,2,Верхняя Пышма,974363.4417
1007469,Truck,440,RENAULT,Цена с НДС,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16523080-5ed310ef/,MT,autoru - trucks.csv,4x2,2010,1615000,Premium,ГРУЗ СОЮЗ,2,Москва,1726189.63437
1200000,Truck,428,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16526004-33a57063/,MT,autoru - trucks.csv,4x2,2002,830000,CF-series,ТКА,1,Битца,1291995.33362
89500,Truck,250,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16634014-3135f4f7/,,autoru - trucks.csv,,2003,500000,5432,,1,Нижний Новгород,37397.42172
1000000,Truck,354,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16463440-13b6d2ba/,MT,autoru - trucks.csv,4x2,2002,840000,Axor,,1,Обнинск,943845.36668
800000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16492680-04dfd016/,MT,autoru - trucks.csv,,2007,400000,5440,,2,Небылое,669760.7889
1055000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16600178-a1c9f294/,MT,autoru - trucks.csv,4x2,2008,1590000,TGA,,2,Воронеж,1869077.01847
1338000,Truck,380,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16425470-7af62661/,MT,autoru - trucks.csv,4x2,2003,2050000,FH,,2,Старый Оскол,1502616.67774
850000,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16575660-b74b6c7f/,MT,autoru - trucks.csv,4x2,2012,1600000,Premium,,2,Краснодар,2039235.80203
1100000,Truck,408,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/15888452-6b4b2570/,MT,autoru - trucks.csv,,2012,2900000,XF105,,2,Самара,2580627.28054
36429,Truck,401,KAMAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/kamaz/5490_neo/16576368-94dcb15c/,MT,autoru - trucks.csv,4x2,2018,3600000,5490 NEO,Технический Центр ИНФОРКОМ,1,Домодедово,2863535.96451
391805,Truck,480,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16388390-ea5fb611/,MT,autoru - trucks.csv,4x2,2018,3433000,Stralis,Европлан Краснодар,2,Липецк,4985438.73454
287526,Truck,401,KAMAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/kamaz/5490_neo/16574652-af3246b9/,MT,autoru - trucks.csv,4x2,2018,3575000,5490 NEO,M7 TRUCK Москва,1,Чёрная Грязь,2863535.96451
936635,Truck,379,SCANIA,,2,https://auto.ru/artic/used/sale/scania/g/16563256-c353c65b/,MT,autoru - trucks.csv,4x2,2011,1450000,G-series,PRO АВТО,2,Люберцы,2391312.27703
300000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/15622608-c9e54108/,MT,autoru - trucks.csv,4x2,2003,450000,5432,,1,Ростов-на-Дону,358019.51632
,Truck,455,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/flc/16525316-1da8366c/,MT,autoru - trucks.csv,,2004,1150000,FLC,,2,Грязи,1067247.54332
735000,Truck,428,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16586652-04c0416c/,MT,autoru - trucks.csv,6x4,2016,6200000,FH,,2,Липецк,5310790.28887
9200,Truck,428,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65806/16433608-afbe20b1/,MT,autoru - trucks.csv,6x4,2018,6140000,65806,,1,Благовещенск,3684722.19505
562028,Truck,400,VOLVO,Цена с НДС,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16619380-fb217ea8/,MT,autoru - trucks.csv,6x4,2011,2999000,FM,GROSS AUTO,1,Москва,2737568.86968
1240000,Truck,510,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16612126-4851f899/,AT,autoru - trucks.csv,4x2,2012,3000000,XF105,,2,Сарапул,2865070.06849
139207,Truck,410,MAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/maz/6430/16555578-439275d6/,MT,autoru - trucks.csv,6x4,2016,2650000,6430,ГРУЗ СОЮЗ,2,Москва,2293607.73055
1302548,Truck,354,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16611130-94700721/,MT,autoru - trucks.csv,4x2,2012,1400000,Axor,АТРАКС,1,Набережные Челны,1859556.79713
264257,Truck,310,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16410303-8546c821/,MT,autoru - trucks.csv,4x2,2014,720000,5440,ТРАК ПЛАТФОРМА,1,Люберцы,1108923.8245
230000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16182236-18b7f34e/,MT,autoru - trucks.csv,4x2,2007,400000,5432,,2,Екатеринбург,612399.89121
1480000,Truck,430,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16337692-ae9c6596/,AT,autoru - trucks.csv,4x2,2003,1000000,Actros,,2,Димитровград,1569204.07784
100000,Truck,411,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/16299974-aeecf593/,MT,autoru - trucks.csv,6x4,2000,900000,9000 Series,,2,Челябинск,1310475.68656
