price,vat_included,year,mileage,location,url,make,name,supplier,gear,hp,formula,cab
770000,,2008,600000,Жиздра,https://auto.ru/artic/used/sale/maz/5440/16489524-4d608c37/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 2 спальными
1370000,,2000,1600000,Киров,https://auto.ru/artic/used/sale/freightliner/century_class/15922212-1305a160/,FREIGHTLINER,Freightliner Century Class,,,370,6x4,2-х местная с 2 спальными
650000,,2001,700000,Санкт-Петербург,https://auto.ru/artic/used/sale/renault/premium_tractor/16591020-8b30b86a/,RENAULT,Renault Premium,,механическая,412,4x2,2-х местная с 1 спальным
1150000,,2006,550000,Воткинск,https://auto.ru/artic/used/sale/scania/p_1/16430584-a9e16ee8/,SCANIA,Scania P-series,,механическая,340,4x2,2-х местная с 1 спальным
1900000,,2009,1446000,Омск,https://auto.ru/artic/used/sale/mercedes/actros_t/15972350-6c8a1e52/,MERCEDES,Mercedes-Benz Actros,,полуавтоматическая,435,4x2,3-х местная с 1 спальным
580000,,2005,750000,Первоуральск,https://auto.ru/artic/used/sale/maz/5440/16520706-495116b4/,MAZ,МАЗ 5440,,механическая,390,4x2,2-х местная с 2 спальными
1200000,,2008,1400000,Москва,https://auto.ru/artic/used/sale/man/tga_1/16592782-9e6f46b0/,MAN,MAN TGA,,механическая,480,4x2,2-х местная с 1 спальным
1100000,,2005,1200000,Волгоград,https://auto.ru/artic/used/sale/mercedes/axor_t/16495516-cbe3a22e/,MERCEDES,Mercedes-Benz Axor,,полуавтоматическая,401,4x2,2-х местная с 2 спальными
900000,,2007,600000,Тверь,https://auto.ru/artic/used/sale/mercedes/actros_t/16588328-fbc4e134/,MERCEDES,Mercedes-Benz Actros,,автоматическая,418,4x2,2-х местная с 1 спальным
1800000,,2005,1350000,Белгород,https://auto.ru/artic/used/sale/renault/magnum_ae/16368218-021aaf36/,RENAULT,Renault Magnum,,автоматическая,480,4x2,2-х местная с 2 спальными
900000,,2008,80000,Северобайкальск,https://auto.ru/artic/used/sale/kamaz/44108/16545046-91a88ff3/,KAMAZ,КамАЗ 44108,,механическая,260,6x6,2-х местная с 1 спальным
100000,,2008,510000,Архангельск,https://auto.ru/artic/used/sale/maz/5440/16479546-4ef4949c/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 1 спальным
1800000,,2007,404000,Краснодарский край,https://auto.ru/artic/used/sale/man/tga_1/16579186-79aeac7f/,MAN,MAN TGA,,механическая,440,4x2,2-х местная с 2 спальными
1400000,,2008,270000,Сочи,https://auto.ru/artic/used/sale/foton/auman_bj425x/16082648-5a5daa39/,FOTON,Foton Auman BJ425x,,механическая,375,6x4,2-х местная с 2 спальными
900000,,2007,700000,Нязепетровск,https://auto.ru/artic/used/sale/maz/5440/16332870-e4b746c6/,MAZ,МАЗ 5440,,механическая,390,4x2,2-х местная с 2 спальными
1800000,,2008,1170000,Смоленск,https://auto.ru/artic/used/sale/freightliner/cascadia/16532250-9144edda/,FREIGHTLINER,Freightliner Cascadia,,,12,белый,
950000,,2007,917000,Санкт-Петербург,https://auto.ru/artic/used/sale/scania/p_1/16597720-48ed2523/,SCANIA,Scania P-series,,механическая,340,4x2,2-х местная с 1 спальным
550000,,2005,770000,Сургут,https://auto.ru/artic/used/sale/maz/5440/16566556-79673eb5/,MAZ,МАЗ 5440,,механическая,390,4x2,2-х местная с 2 спальными
730000,,2006,450000,Екатеринбург,https://auto.ru/artic/used/sale/maz/5440/16464780-c9ce11d5/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 2 спальными
900000,,2007,500,Ханты-Мансийск,https://auto.ru/artic/used/sale/maz/5440/16490934-ebefebbf/,MAZ,МАЗ 5440,,механическая,390,4x2,2-х местная с 2 спальными
1250000,,2009,857000,Тюмень,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16609902-2b088c25/,IVECO,IVECO Stralis,,механическая,430,6x2,2-х местная с 2 спальными
1800088,,2007,653000,Сургут,https://auto.ru/artic/used/sale/man/tga_1/16398700-30ed1e3f/,MAN,MAN TGA,,механическая,390,4x2,2-х местная с 2 спальными
2300000,,2008,901000,Пятигорск,https://auto.ru/artic/used/sale/scania/r_1/16540444-760e1af8/,SCANIA,Scania R-Series,,механическая,400,4x2,2-х местная с 2 спальными
1200000,,2007,1200000,Казань,https://auto.ru/artic/used/sale/scania/l/16631730-72f2f8a0/,SCANIA,Scania 4-Series,,механическая,380,4x2,2-х местная с 2 спальными
1500000,,2008,300000,Парфеньево,https://auto.ru/artic/used/sale/maz/6422/16574756-991e32a8/,MAZ,МАЗ 6422,,механическая,300,6x4,2-х местная с 1 спальным
525000,,2009,200000,Серов,https://auto.ru/artic/used/sale/maz/6422/16520562-17f0f91a/,MAZ,МАЗ 6422,,механическая,327,4x2,2-х местная с 1 спальным
1400000,,2009,240000,Усолье-Сибирское,https://auto.ru/artic/used/sale/maz/6422/16590364-6ed2c44e/,MAZ,МАЗ 6422,,механическая,327,6x4,2-х местная с 1 спальным
590000,,2007,700000,Урай,https://auto.ru/artic/used/sale/maz/6430/16498210-e67412f0/,MAZ,МАЗ 6430,,механическая,330,зелёный,2-х местная с 2 спальными
1450000,,2007,1707000,Смоленск,https://auto.ru/artic/used/sale/renault/premium_tractor/16520584-a052645c/,RENAULT,Renault Premium,,механическая,437,4x2,2-х местная с 2 спальными
450000,,2007,315000,Вологда,https://auto.ru/artic/used/sale/maz/5440/16495298-12e0794f/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 2 спальными
3670000,,2009,845000,Красноярск,https://auto.ru/artic/used/sale/volvo/fh_tractor/16385806-921dcec1/,VOLVO,Volvo FH,,механическая,400,4x2,2-х местная с 2 спальными
1300000,,2009,1045000,Санкт-Петербург,https://auto.ru/artic/used/sale/renault/premium_tractor/16528786-e5471901/,RENAULT,Renault Premium,,автоматическая,471,4x2,2-х местная с 2 спальными
1350000,,2005,952000,Сочи,https://auto.ru/artic/used/sale/man/tga_1/16280472-a94ad4b6/,MAN,MAN TGA,,механическая,430,4x2,2-х местная с 2 спальными
1500000,,2008,1042320,Чебоксары,https://auto.ru/artic/used/sale/volvo/fm_tractor/15861976-104fda7d/,VOLVO,Volvo FM,,механическая,389,4x2,2-х местная с 2 спальными
1950000,,2012,180000,Новороссийск,https://auto.ru/artic/used/sale/maz/6430/16628288-6cb383ab/,MAZ,МАЗ 6430,,механическая,400,6x4,2-х местная с 2 спальными
1600000,,2012,96000,Улан-Удэ,https://auto.ru/artic/used/sale/maz/6430/15976370-b9111b28/,MAZ,МАЗ 6430,,механическая,409,6x4,2-х местная с 2 спальными
1850000,,2011,772000,Сафоново,https://auto.ru/artic/used/sale/renault/premium_tractor/16376962-b597fe20/,RENAULT,Renault Premium,,механическая,437,6x4,2-х местная с 1 спальным
4700000,,2014,950000,Белгород,https://auto.ru/artic/used/sale/volvo/fh_tractor/16587246-1a835ff2/,VOLVO,Volvo FH,,автоматическая,460,4x2,2-х местная с 2 спальными
999999,,2012,100000,Солонцы,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16338974-5736d409/,IVECO,IVECO Stralis,Совкомбанк-Лизинг Москва,,420,4x2,
1450000,,2011,770000,Саранск,https://auto.ru/artic/used/sale/maz/5440/16347044-55bc0620/,MAZ,МАЗ 5440,,механическая,330,4x2,2-х местная с 2 спальными
720000,,2013,257785,Люберцы,https://auto.ru/artic/used/sale/maz/5440/16522014-fa88c39b/,MAZ,МАЗ 5440,ТРАК ПЛАТФОРМА,механическая,310,4x2,2-х местная с 1 спальным
2575000,,2011,675000,Кимовск,https://auto.ru/artic/used/sale/scania/r_1/16457804-75e38bf1/,SCANIA,Scania R-Series,Юнион КРОНЕ Кимовск,механическая,420,4x2,2-х местная с 2 спальными
2990000,,2011,1200000,Архангельск,https://auto.ru/artic/used/sale/daf/xf105/15847440-e080911c/,DAF,DAF XF105,,механическая,408,4x2,2-х местная с 2 спальными
3640000,,2013,1000000,Санкт-Петербург,https://auto.ru/artic/used/sale/scania/r_1/16610958-c3660e86/,SCANIA,Scania R-Series,,полуавтоматическая,440,4x2,2-х местная с 2 спальными
2499000,,2013,750000,Екатеринбург,https://auto.ru/artic/used/sale/renault/premium_tractor/16129094-6ca52094/,RENAULT,Renault Premium,,механическая,460,6x4,2-х местная с 2 спальными
3500000,,2013,765000,Жуковский,https://auto.ru/artic/used/sale/volvo/fh_tractor/16519764-651c4921/,VOLVO,Volvo FH,,автоматическая,469,4x2,2-х местная с 2 спальными
3050000,,2011,700000,Химки,https://auto.ru/artic/used/sale/volvo/fm_tractor/16604904-d92dad75/,VOLVO,Volvo FM,,механическая,400,6x4,2-х местная с 1 спальным
2650000,,2011,1285000,Павловск,https://auto.ru/artic/used/sale/mercedes/actros_t/16005680-fd708f42/,MERCEDES,Mercedes-Benz Actros,,автоматическая,410,6x4,2-х местная с 2 спальными
1799000,,2012,330000,Москва,https://auto.ru/artic/used/sale/maz/6430/16208428-c444b19e/,MAZ,МАЗ 6430,ГРУЗОВИК-24,механическая,435,6x4,2-х местная с 2 спальными
3620000,,2011,581340,Москва,https://auto.ru/artic/used/sale/scania/p_1/6710070-eea6d1/,SCANIA,Scania P-series,АГТ-Трейдинг,механическая,379,6x4,2-х местная с 1 спальным
1290000,,2012,301000,Ульяновск,https://auto.ru/artic/used/sale/kamaz/65116/16358604-b05c0ade/,KAMAZ,КамАЗ 65116,,механическая,282,6x4,3-х местная с 1 спальным
3200000,,2014,662629,Москва,https://auto.ru/artic/used/sale/man/tgs/16451260-b1488329/,MAN,MAN TGS,Трак-Сток,механическая,400,4x2,2-х местная с 1 спальным
1500000,,2010,900000,Видное,https://auto.ru/artic/used/sale/scania/p_1/15922708-bd93e820/,SCANIA,Scania P-series,,механическая,380,4x2,2-х местная с 1 спальным
3500000,,2010,860000,Оленегорск,https://auto.ru/artic/used/sale/scania/r_1/16378630-3df3fe3d/,SCANIA,Scania R-Series,,механическая,560,4x2,2-х местная с 2 спальными
2000000,,2014,260000,Орёл,https://auto.ru/artic/used/sale/maz/5440/16153496-9ff8b478/,MAZ,МАЗ 5440,,механическая,435,4x2,2-х местная с 2 спальными
3500000,,2011,811750,Москва,https://auto.ru/artic/used/sale/man/tgs/16605358-262eb100/,MAN,MAN TGS,,механическая,400,4x2,2-х местная с 2 спальными
2800000,,2013,811559,Новомосковск,https://auto.ru/artic/used/sale/volvo/fh_tractor/16431970-03432031/,VOLVO,Volvo FH,,механическая,400,4x2,2-х местная с 2 спальными
3950000,,2012,768995,Краснодар,https://auto.ru/artic/used/sale/volvo/fh_tractor/16386506-2e54275a/,VOLVO,Volvo FH,,механическая,400,4x2,2-х местная с 2 спальными
2890000,,2011,700000,Москва,https://auto.ru/artic/used/sale/scania/p_1/16623198-4b54d74e/,SCANIA,Scania P-series,,механическая,380,6x4,2-х местная с 1 спальным
2740000,,2013,861386,Екатеринбург,https://auto.ru/artic/used/sale/renault/premium_tractor/16619490-18ce7082/,RENAULT,Renault Premium,,механическая,430,6x2,2-х местная с 1 спальным
3000000,,2011,26000,Ленск,https://auto.ru/artic/used/sale/howo/6x4t/16528420-c5fb6cb1/,HOWO,Howo 6X4,,механическая,420,6x4,2-х местная с 2 спальными
1590000,,2012,1026000,Санкт-Петербург,https://auto.ru/artic/used/sale/mercedes/axor_t/16496888-1cbe7afe/,MERCEDES,Mercedes-Benz Axor,МБ тракс СПб,механическая,354,4x2,2-х местная с 1 спальным
3000000,,2009,600054,Москва,https://auto.ru/artic/used/sale/daf/xf105/16499426-a74344f3/,DAF,DAF XF105,Трак-Сток,механическая,462,6x2,2-х местная с 2 спальными
3100000,,2012,880000,Санкт-Петербург,https://auto.ru/artic/used/sale/volvo/fm_tractor/15676724-57f0d9ce/,VOLVO,Volvo FM,Вираж,механическая,400,6x4,2-х местная с 1 спальным
1600000,Цена с НДС,2012,905000,Москва,https://auto.ru/artic/used/sale/renault/premium_tractor/16563224-8fd6b622/,RENAULT,Renault Premium,Global Truck Sales Москва Север,механическая,380,4x2,2-х местная с 1 спальным
2730000,,2012,680000,Тербуны,https://auto.ru/artic/used/sale/daf/xf105/16527200-8d57b691/,DAF,DAF XF105,ГосРезерв РФ,механическая,462,4x2,2-х местная с 2 спальными
1700000,,2012,760,Краснодар,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16633844-bdfeaf46/,IVECO,IVECO Stralis,,механическая,420,4x2,2-х местная с 2 спальными
2790000,,2012,756266,Москва,https://auto.ru/artic/used/sale/man/tgs/16398220-5560f8bf/,MAN,MAN TGS,ГРУЗ СОЮЗ,механическая,430,6x4,2-х местная с 1 спальным
2350000,,2011,369000,Балашиха,https://auto.ru/artic/used/sale/mercedes/actros_t/16583312-ad9998bb/,MERCEDES,Mercedes-Benz Actros,ЕвропаТрак,полуавтоматическая,408,4x2,
800000,,2013,570000,Октябрьский,https://auto.ru/artic/used/sale/maz/5440/16598128-23887b4d/,MAZ,МАЗ 5440,,механическая,411,4x2,2-х местная с 2 спальными
