ProfSupplier;Gear;HP;Formula;VehicleType;URL;Price;Year;Mileage;Location;Supplier;Make;Model;CabSeats;CabBeds
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16392462-9dccb13e/;4935000;2017;702405;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;MT;400;;Truck;https://auto.ru/artic/used/sale/kamaz/6460/16303242-e39fe121/;2450000;2017;107000;Новосибирск;СОЛЛЕРС-ФИНАНС Москва;KAMAZ;6460;;
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16283804-1efe32ec/;4095000;2015;674000;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
False;AT;400;6x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16353048-013666f6/;5800000;2017;400000;Воронеж;;MAN;TGX;;
True;AT;456;6x4;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16382142-03b1b1df/;4600000;2015;344898;Уфа;АвтоЛидер;MERCEDES-BENZ;Actros;2;1
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16316434-ecd5fee1/;4590000;2017;457000;Санкт-Петербург;МБ тракс СПб;MERCEDES-BENZ;Actros;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16322816-d749b1bb/;6250000;2019;170000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;AT;460;;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16328860-8014e1e1/;5900000;2018;290000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;2;2
False;MT;400;6x6;Truck;https://auto.ru/artic/used/sale/kamaz/65225_t/16191696-f6a8c02f/;4900000;2017;80000;Усть-Кут;;KAMAZ;65225;2;1
False;;390;6x6;Truck;https://auto.ru/artic/used/sale/kamaz/65225_t/16360420-1fd882e8/;3445000;2018;29709;Красноярск;;KAMAZ;65225;;
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/15987006-eaab8f32/;4550000;2017;335734;Ижевск;;MERCEDES-BENZ;Actros;2;2
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/15940428-af21a3b1/;5400000;2017;380000;Киров;;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16359168-5651c4c7/;6932000;2019;111041;Москва;ClassTrucks;VOLVO;FH;;
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16389196-84f0b4fe/;4535000;2016;674736;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394890-17db673f/;4810000;2017;515000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/15848554-ee295931/;4150000;2015;490000;Тольятти;;DAF;XF (106);2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16337778-415b7ef0/;5700000;2018;410000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16247302-22b3b743/;3300000;2018;300000;Москва;;KAMAZ;5490;2;1
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16351120-0b39f25b/;5200000;2018;290000;Краснодар;Собер-Авто;MAN;TGX;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16383342-24f8b9bb/;4935000;2017;599670;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
False;;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16281338-0686b69b/;1800000;2017;320000;Омск;;KAMAZ;5490;;
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16370998-2e243b09/;1950000;2015;511000;Екатеринбург;Global Truck Sales Екатеринбург;KAMAZ;5490;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16226306-9c658a05/;2099000;2015;658216;Набережные Челны;M7 TRUCK Набережные Челны;KAMAZ;65206;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16283660-78dc8e14/;4095000;2015;742318;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
False;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16223988-41a43ad1/;1600000;2015;340000;Екатеринбург;;KAMAZ;5490;2;2
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16188346-1d1b6be1/;5380000;2017;380000;Челябинск;;DAF;XF105;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/axor_t/16207902-56638d75/;3050000;2016;300000;Зеленоград;Global Truck Sales Москва Север;MERCEDES-BENZ;Axor;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16038638-9d21d812/;4595000;2017;85647;Набережные Челны;M7 TRUCK Набережные Челны;MAN;TGX;2;2
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16226524-8427940f/;1890000;2015;420214;Екатеринбург;Global Truck Sales Екатеринбург;KAMAZ;5490;2;2
False;;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16179334-8155df07/;5150000;2017;280000;Казань;;SCANIA;P-series;2;1
True;AT;410;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16327434-db0d65cd/;3950000;2015;420000;Северный;GOODTRUCKS;MERCEDES-BENZ;Actros;2;2
True;;460;;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16338192-a4e201d3/;4900000;2017;505000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;AT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16303900-01f01c0f/;7300000;2018;455000;Пермь;;VOLVO;FM;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16266054-209c5522/;1600000;2015;500000;Набережные Челны;;KAMAZ;5490;2;1
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16251868-5cb1cd56/;4105000;2016;383139;Набережные Челны;M7 TRUCK Набережные Челны;MERCEDES-BENZ;Actros;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/10672019-3048bb60/;4800000;2016;490000;Старый Оскол;ИП Клейменов С.Н.;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16392434-4e4b5be5/;4250000;2015;620000;Елино;700 МАШИН;VOLVO;FH;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16377410-632fe040/;4450000;2017;219000;Кимовск;Юнион КРОНЕ Кимовск;MAN;TGX;2;1
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/6231780-1365d/;6447360;2018;133300;Брянск;РосТрансАвто Брянск;MERCEDES-BENZ;Actros;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65806/16047972-1163d6f7/;2190000;2016;220000;Москва;Трак-Сток;KAMAZ;65806;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15937416-e43ebd15/;2490000;2017;299161;Москва;ГРУЗ СОЮЗ;KAMAZ;5490;2;1
False;MT;420;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16276228-3c9088ed/;3600000;2017;320000;Камышин;;KAMAZ;65206;2;1
False;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16375684-0fc953c7/;2730000;2017;310000;Звенигород;;KAMAZ;5490;2;1
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16365500-04d80b0b/;5300000;2018;176064;Уфа;АвтоЛидер;MERCEDES-BENZ;Actros;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16340572-2eef494a/;1450000;2015;540358;Набережные Челны;АТРАКС;KAMAZ;5490;2;1
False;MT;420;6x6;Truck;https://auto.ru/artic/used/sale/maz/6425/15710421-78943c0c/;2550000;2015;45000;Тара;;MAZ;6425;2;2
False;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15927912-664f7b1c/;4690000;2017;310000;Челябинск;;VOLVO;FH;2;1
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16389168-06f7844b/;4535000;2016;556322;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/15884680-64da199f/;5600000;2017;180000;Ливны;;SCANIA;R-Series;2;2
True;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16349882-36ee9fc3/;6200000;2017;300000;Москва;Компания АВТОТРАК Москва;SCANIA;P-series;2;1
True;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16344962-3d7335f6/;3199000;2015;658000;Санкт-Петербург;M7 TRUCK Санкт-Петербург;MERCEDES-BENZ;Actros;2;2
True;MT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16355936-7a4905ba/;5300000;2016;758320;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;VOLVO;FH;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16343544-cb8fd34e/;1400000;2016;600000;Набережные Челны;;KAMAZ;5490;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16337096-93ea8616/;2600000;2017;250000;Москва;;KAMAZ;5490;2;1
False;;460;;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16365942-c653d2e4/;6600000;2019;44000;Москва;;VOLVO;FH;;
False;MT;280;6x6;Truck;https://auto.ru/artic/used/sale/kamaz/44108/16202016-6816ea3d/;2800000;2016;120000;Набережные Челны;;KAMAZ;44108;3;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/15931850-2b38c9ac/;4602700;2017;144767;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
False;MT;435;;Truck;https://auto.ru/artic/used/sale/maz/5440/16366136-4a6225a5/;1200000;2015;902230;Сухиничи;;MAZ;5440;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16193856-c4ba990b/;2550000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;65206;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16205048-824540dd/;4100000;2015;523000;Санкт-Петербург;ООО 'Скания Сервис';SCANIA;P-series;2;1
False;MT;480;6x6;Truck;https://auto.ru/artic/used/sale/man/tgs/16389036-0da84e46/;6200000;2017;178000;Тамбов;;MAN;TGS;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16371618-87cdae51/;4250000;2017;449800;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;RENAULT;T-Series;2;2
True;AT;500;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16241002-9268152f/;7250000;2017;201085;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16375522-f0e5b50f/;4535000;2016;739388;Москва;M7 TRUCK Москва Юг;SCANIA;R-Series;2;2
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16386194-3c2d61b0/;5900000;2019;122945;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16354736-c095f1ef/;2500000;2017;133453;Красноярск;;KAMAZ;5490;2;1
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16282914-c7e168e9/;4390000;2017;400000;Воронеж;;IVECO;Stralis;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16181964-7c52bc1d/;2970000;2017;53709;Воронеж;РБА-Воронеж;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16308720-c771b311/;4250000;2015;573196;Солнечногорск;ТРАНСАЛЬЯНС Москва;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16366962-988b111e/;6310000;2018;232259;Екатеринбург;ClassTrucks;VOLVO;FH;;
False;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16393848-a5901b89/;5950000;2019;123622;Омск;;MAN;TGX;;
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16229576-58672726/;6185000;2018;240186;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/15479531-50a19277/;5400000;2017;245000;Смоленск;;DAF;XF105;2;2
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/6460/16139594-a37d72b2/;1800000;2016;110000;Княжье Озеро;;KAMAZ;6460;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16392184-e5c6e501/;4600000;2017;423000;Воронеж;ГрузАвто-36;IVECO;Stralis;2;2
True;MT;430;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16248588-401dfa08/;2750000;2017;150000;Москва;ГРУЗОВИК-24;KAMAZ;65206;2;1
True;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/6460/16387482-48f1c051/;3200000;2015;150000;Челябинск;Электрострой;KAMAZ;6460;;
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16242068-c5945b59/;4690000;2017;198359;Москва;Трак-Сток;DAF;XF105;2;2
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16197492-a3e2cf06/;5200000;2017;455000;Казань;;MERCEDES-BENZ;Actros;2;2
True;AT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16393594-db3c1644/;7250000;2018;140300;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16359800-2413957c/;4935000;2017;627000;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16214600-abf2a8eb/;4350001;2017;314000;Дубровки;Триера Трак;MERCEDES-BENZ;Actros;2;2
False;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16262864-b6236942/;4000000;2015;500000;Калининград;;DAF;XF105;2;2
False;MT;300;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16333690-2e591030/;4450000;2019;65000;Нижний Новгород;;KAMAZ;65116;2;1
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16252728-e9fc66af/;4100000;2016;625805;Пикино;SelecTrucks;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16343298-0af5ef81/;5650000;2018;300000;Казань;ЗилантМоторс;VOLVO;FH;2;2
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16117844-5851c209/;3400000;2016;460000;Набережные Челны;АТРАКС;MERCEDES-BENZ;Actros;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16373054-f1e8937a/;3700000;2018;131985;Москва;Аскет-Авто;KAMAZ;65206;2;1
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16392600-64bfd0c9/;4630000;2017;350000;Ярославль;;SCANIA;P-series;2;1
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16059460-ba86068a/;5280000;2016;404000;Санкт-Петербург;Вираж;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16296566-8b85ebf1/;6000000;2015;539364;Солнечногорск;ТРАНСАЛЬЯНС Москва;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15893238-2b2ccf55/;4400000;2016;650000;Набережные Челны;ЛидерТрак Volvo;VOLVO;FH;2;2
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16314740-1f9f71b9/;2499000;2016;262703;Санкт-Петербург;;KAMAZ;65206;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16239994-37a639ca/;4535000;2016;741598;Чёрная Грязь;M7 TRUCK Москва;SCANIA;R-Series;2;2
False;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16233300-80f5def5/;2400000;2018;260000;Копейск;;KAMAZ;5490;;
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16355920-220d8c16/;4970000;2018;205000;Москва;БорнТракСервис;RENAULT;T-Series;2;2
True;MT;292;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16295726-16fbf7c8/;2733912;2019;17184;Ульяновск;CARCADE AUTO;KAMAZ;65116;2;1
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15983208-23bb2337/;5550000;2018;224618;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;VOLVO;FH;2;2
True;AT;500;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16244802-326da774/;7150000;2017;390600;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;VOLVO;FH;2;2
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/15923276-f70a94d9/;4649000;2016;380000;Санкт-Петербург;Вираж;MERCEDES-BENZ;Actros;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16023550-7cfcaa1c/;4830000;2017;361639;Москва;АГТ-Трейдинг;VOLVO;FH;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16395240-1b1eed70/;4300000;2017;288000;Ростов-на-Дону;Транзит-Дон Гипермаркет;MERCEDES-BENZ;Actros;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16240404-f75cdf49/;4095000;2015;821000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
True;MT;420;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16255482-068f2f2a/;5950000;2017;636423;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;VOLVO;FH;2;1
False;AT;360;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16388718-211601f1/;3799999;2016;420000;Звенигород;;SCANIA;P-series;;
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16108272-f5031d07/;1895000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;5490;2;1
True;AT;440;6x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16360480-b55ca6d7/;5600000;2016;730000;Новосибирск;СибТракСкан;SCANIA;R-Series;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/15863768-972b1dd7/;4745000;2017;208000;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;G-series;2;2
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16364666-c0bb1f9d/;4300000;2017;315936;Красногорск;Альфа Трак;MERCEDES-BENZ;Actros;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16309172-2bf0d0bc/;2490000;2018;300000;Санкт-Петербург;Европлан Санкт-Петербург;KAMAZ;5490;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16317594-ce1b2384/;4245000;2016;323102;Москва;ГРУЗ СОЮЗ;MAN;TGS;2;1
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16319800-1d1ae587/;4400000;2015;800000;Омск;;SCANIA;P-series;2;1
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16246886-a7223cb9/;4100000;2015;650000;Ростов-на-Дону;;VOLVO;FH;2;2
False;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16384202-debaa665/;5750000;2018;158028;Новосибирск;;MAN;TGX;;
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16192418-03298d5e/;2400000;2016;360000;Красногорск;Альфа Трак;KAMAZ;65206;2;1
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16257094-d68a5497/;5695000;2018;195228;Наро-Фоминск;Нара Авто Транс;VOLVO;FH;2;2
False;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16340682-cace6fd6/;5150000;2018;265264;Волгоград;;MAN;TGX;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16028466-01ca43be/;4800000;2017;378622;Москва;АГТ-Трейдинг;VOLVO;FH;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16222570-4c54bb91/;2420000;2017;430000;Пермь;;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394914-8ad6a76f/;5900000;2018;290000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16387014-915d0be0/;3350000;2018;313992;Набережные Челны;BS-Truck;KAMAZ;5490;2;1
True;AT;500;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15946044-d83084d9/;6850000;2016;345700;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
False;AT;420;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16283264-dfaddef7/;7300000;2017;27000;Ивановская область;;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/15600514-a07cd435/;4185000;2015;801000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
True;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/15803300-a1df3f1e/;4900000;2016;405676;Челябинск;АТБ ТРАНС;DAF;XF105;2;2
