Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Качество верификации;Верификация;Федеральный округ
Тягач;Volvo;FH;2019;6430000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16544593-40c0c541/;201430;AT;4x2;460;;;ClassTrucks;6190000;-240000;;10;206000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;3800000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16471386-d5ed35aa/;760282;AT;4x2;408;2;2;Камавтокомплект-Трак;3880000;80000;;10;122000;;;ПФО
Тягач;Mercedes-Benz;Actros;2016;4150000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16502338-f6977d11/;494534;AT;4x2;435;2;2;PRO АВТО;4000000;-150000;;10;133000;;;ЦФО
Тягач;Scania;G-series;2017;4800000;Набережные Челны;https://auto.ru/artic/used/sale/scania/g/16454228-e27f52b9/;632916;AT;4x2;440;2;2;M7 TRUCK Набережные Челны;5310000;510000;Горячая цена! Срочно брать!;0;154000;0,68252;ok;ПФО
Тягач;Scania;P-series;2016;4180000;Краснодар;https://auto.ru/artic/used/sale/scania/p_1/16200702-523813b6/;295000;AT;4x2;400;2;1;;5050000;870000;Горячая цена! Срочно брать!;0;134000;1;ok;ЮФО
Тягач;КамАЗ;5490;2016;1990000;Москва;https://auto.ru/artic/used/sale/kamaz/5490/16006174-589d5d94/;498765;MT;4x2;400;2;1;GROSS AUTO;1850000;-140000;Цена завышена - можно поторговаться;20;;;;ЦФО
Тягач;КамАЗ;5490;2017;3090000;;https://auto.ru/artic/used/sale/kamaz/5490/16383364-8f133410/;50273;MT;4x2;401;2;1;РБА-Урал Пермь;2400000;-690000;Цена завышена - можно поторговаться;40;99000;;;
Тягач;Scania;R-Series;2015;3850000;Москва;https://auto.ru/artic/used/sale/scania/r_1/16524468-a08b84bb/;785623;AT;4x2;440;2;2;VEGA;4080000;230000;Горячая цена! Срочно брать!;0;123000;;;ЦФО
Тягач;Mercedes-Benz;Axor;2016;2980000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/axor_t/16403012-4b95956d/;323000;MT;4x2;401;2;1;МБ тракс СПб;3170000;190000;Горячая цена! Срочно брать!;0;95000;;;СЗФО
Тягач;Mercedes-Benz;Actros;2016;3770000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16431072-97724da9/;430000;AT;4x2;410;2;2;;3990000;220000;Горячая цена! Срочно брать!;0;121000;;;СЗФО
Тягач;КамАЗ;65225;2017;3501970;Новый Уренгой;https://auto.ru/artic/used/sale/kamaz/65225_t/16505058-ffc32ca1/;80000;MT;6x6;400;2;1;;3960000;458030;Горячая цена! Срочно брать!;0;112000;0,51703;ok;
Тягач;КамАЗ;65116;2017;2480000;Брянск;https://auto.ru/artic/used/sale/kamaz/65116/16297034-c7349833/;135000;MT;6x4;298;2;1;;2600000;120000;;10;79000;;;ЦФО
Тягач;Scania;P-series;2016;5500000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/p_1/16468108-cffdfc0f/;445000;MT;6x4;400;2;1;НК РУСМОБИЛЬ;5380000;-120000;;10;176000;;;СЗФО
Тягач;КамАЗ;5490;2016;2500000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/5490/15636508-d4b29b3b/;200000;MT;4x2;420;2;2;;2220000;-280000;Цена завышена - можно поторговаться;20;;;;СЗФО
Тягач;MAN;TGX;2016;4800000;Мытищи;https://auto.ru/artic/used/sale/man/tgx/16262736-9a6fd435/;286000;AT;4x2;480;2;2;КОМДОРАВТО;4410000;-390000;Цена завышена - можно поторговаться;20;154000;;;ЦФО
Тягач;MAN;TGX;2018;5295000;Смоленск;https://auto.ru/artic/used/sale/man/tgx/16338196-8f18bdbe/;295000;AT;4x2;480;;;ГРИН ЛАЙН;5780000;485000;Горячая цена! Срочно брать!;0;169000;;;ЦФО
Тягач;Volvo;FH;2018;5750000;Уфа;https://auto.ru/artic/used/sale/volvo/fh_tractor/10579040-33dd06d5/;440000;AT;4x2;420;2;1;;6160000;410000;Горячая цена! Срочно брать!;0;184000;1;unclear;ПФО
Тягач;КамАЗ;5490;2019;4500000;Каменск-Шахтинский;https://auto.ru/artic/used/sale/kamaz/5490/16466548-50b29401/;28000;MT;4x2;401;2;1;;3180000;-1320000;Цена завышена - можно поторговаться;50;144000;;;ЮФО
Тягач;DAF;XF105;2017;4800000;Санкт-Петербург;https://auto.ru/artic/used/sale/daf/xf105/16454634-7006094c/;353000;MT;4x2;460;2;2;;4430000;-370000;Цена завышена - можно поторговаться;20;154000;;;СЗФО
Тягач;MAN;TGX;2016;4600000;Домодедово;https://auto.ru/artic/used/sale/man/tgx/16513582-d895fdae/;312021;AT;4x2;441;2;2;ООО'Трейд Моторс;3970000;-630000;Цена завышена - можно поторговаться;30;147000;;;ЦФО
Тягач;КамАЗ;5490;2015;1870000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16459572-fb01594f/;300000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-260000;Цена завышена - можно поторговаться;30;;;;ЦФО
Тягач;Renault;T-Series;2017;4940000;Санкт-Петербург;https://auto.ru/artic/used/sale/renault/t_series/16530062-78a62db6/;283413;AT;4x2;440;2;2;Группа Милан;4050000;-890000;Цена завышена - можно поторговаться;30;158000;;;СЗФО
Тягач;Mercedes-Benz;Actros;2018;4500000;;https://auto.ru/artic/used/sale/mercedes/actros_t/16329906-841e450f/;480000;;4x2;435;;;ООО ТФК 'Феникс';5000000;500000;Горячая цена! Срочно брать!;0;144000;0,43612;ok;
Тягач;IVECO;Stralis;2017;4200000;Воронеж;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15880659-c7b226a3/;280000;MT;4x2;420;2;2;;3520000;-680000;Цена завышена - можно поторговаться;30;134000;;;ЦФО
Тягач;DAF;CF-series;2019;8000000;Коломна;https://auto.ru/artic/used/sale/daf/cf_series_1/16403328-8aa882de/;50000;MT;6x2;462;2;2;;6460000;-1540000;Цена завышена - можно поторговаться;30;256000;;;ЦФО
Тягач;DAF;XF105;2017;5050000;Дорогобуж;https://auto.ru/artic/used/sale/daf/xf105/16521366-605d8e3a/;265000;MT;4x2;410;2;2;;4430000;-620000;Цена завышена - можно поторговаться;20;162000;;;
Тягач;MAN;TGS;2017;4400000;Боровск;https://auto.ru/artic/used/sale/man/tgs/15958656-be78a369/;326000;MT;4x2;400;2;1;;4380000;-20000;;10;141000;;;ЦФО
Тягач;IVECO;Stralis;2016;3400000;Зеленоград;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16418670-4e029e1f/;361250;MT;4x2;420;2;1;Global Truck Sales Москва Север;2620000;-780000;Цена завышена - можно поторговаться;40;;;;ЦФО
Тягач;Volvo;FH;2018;5700000;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16478186-eac2932f/;360000;AT;4x2;460;2;2;ГРИН ЛАЙН;5600000;-100000;;10;182000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;4030000;Домодедово;https://auto.ru/artic/used/sale/mercedes/actros_t/16496660-486ffe99/;730000;AT;4x2;410;2;2;СТТ-АВТО;3990000;-40000;;10;129000;;;ЦФО
Тягач;MAN;33;2015;4900000;Красноярск;https://auto.ru/artic/used/sale/man/33_1/16532944-5eed4a66/;292000;MT;6x6;480;2;1;;6170000;1270000;Горячая цена! Срочно брать!;0;157000;0,28505;ok;СФО
Тягач;КамАЗ;5490;2016;1625000;Уфа;https://auto.ru/artic/used/sale/kamaz/5490/16362420-ab9803d2/;472630;AT;4x2;401;2;1;;2240000;615000;Горячая цена! Срочно брать!;0;;1;no_vat;ПФО
Тягач;Scania;R-Series;2015;3750000;Новониколаевский;https://auto.ru/artic/used/sale/scania/r_1/16491320-f11eb180/;785974;AT;4x2;400;2;2;M7 TRUCK Казань;4050000;300000;Горячая цена! Срочно брать!;0;120000;;;ПФО
Тягач;КамАЗ;65116;2016;1500000;Москва;https://auto.ru/artic/used/sale/kamaz/65116/16472002-3fd079e4/;265564;MT;6x4;300;2;1;ГРУЗ СОЮЗ;2080000;580000;Горячая цена! Срочно брать!;0;;0,24918;ok;ЦФО
Тягач;Volvo;FH;2017;5910000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16537356-365a0860/;358210;AT;4x2;500;;;ClassTrucks;5100000;-810000;Цена завышена - можно поторговаться;30;189000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2017;3700000;Воронеж;https://auto.ru/artic/used/sale/mercedes/actros_t/16521042-fd732952/;774000;AT;4x2;410;2;2;;4570000;870000;Горячая цена! Срочно брать!;0;118000;0,39456;unclear;ЦФО
Тягач;КамАЗ;5490;2017;2650000;Воронеж;https://auto.ru/artic/used/sale/kamaz/5490/16535750-32a95540/;460000;MT;4x2;401;2;1;;2400000;-250000;Цена завышена - можно поторговаться;20;85000;;;ЦФО
Тягач;Scania;P-series;2017;5000000;Вологда;https://auto.ru/artic/used/sale/scania/p_1/16524888-a2f6ca0c/;173900;MT;4x2;360;2;1;;5210000;210000;;10;160000;;;СЗФО
Тягач;Mercedes-Benz;Axor;2016;3200000;Зеленоград;https://auto.ru/artic/used/sale/mercedes/axor_t/16528528-730412a8/;402865;MT;4x2;401;2;1;Global Truck Sales Москва Север;3170000;-30000;;10;102000;;;ЦФО
Тягач;Volvo;FH;2017;7600000;Красноярск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16103054-9befa490/;500253;AT;6x4;510;2;2;ООО 'Автокредит';6120000;-1480000;Цена завышена - можно поторговаться;30;243000;;;СФО
Тягач;КамАЗ;65116;2019;4800000;Красноярск;https://auto.ru/artic/used/sale/kamaz/65116/16537036-ee81955d/;44167;MT;6x4;300;3;1;Альфа-Лизинг Россия;3810000;-990000;Цена завышена - можно поторговаться;40;154000;;;СФО
Тягач;Volvo;FH;2017;5100000;Кимовск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16535720-d1a349d7/;352960;AT;4x2;469;;;Юнион КРОНЕ Кимовск;4990000;-110000;;10;163000;;;ЦФО
Тягач;MAN;18;2017;4999999;Екатеринбург;https://auto.ru/artic/used/sale/man/18_1/16408134-23b846d3/;295230;AT;4x2;420;2;2;Уралтраксервис;4300000;-699999;Цена завышена - можно поторговаться;30;160000;;;УФО
Тягач;Mercedes-Benz;Axor;2016;3200000;Люберцы;https://auto.ru/artic/used/sale/mercedes/axor_t/16501425-fbaaaaf6/;515047;MT;4x2;401;2;1;PRO АВТО;3170000;-30000;;10;102000;;;ЦФО
Тягач;Volvo;FH;2018;6350000;Екатеринбург;https://auto.ru/artic/used/sale/volvo/fh_tractor/16413262-b6ac9a95/;132544;AT;4x2;500;2;2;;5290000;-1060000;Цена завышена - можно поторговаться;30;203000;;;УФО
Тягач;Mercedes-Benz;Actros;2016;4150000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16495652-82124bd6/;485884;AT;4x2;435;2;2;PRO АВТО;4000000;-150000;;10;133000;;;ЦФО
Тягач;MAN;TGS;2020;7796250;Мытищи;https://auto.ru/artic/used/sale/man/tgs/15114886-794d7910/;2500;MT;4x2;400;2;2;КОМДОРАВТО;5350000;-2446250;Цена завышена - можно поторговаться;60;249000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2015;4000000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16494860-14564f00/;499333;AT;4x2;408;2;2;PRO АВТО;3410000;-590000;Цена завышена - можно поторговаться;30;128000;;;ЦФО
Тягач;DAF;XF105;2015;3950000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16519760-c675348b/;518866;AT;4x2;460;2;2;GROSS AUTO;3540000;-410000;Цена завышена - можно поторговаться;20;126000;;;ЦФО
Тягач;MAN;TGS;2019;6850000;Старый Оскол;https://auto.ru/artic/used/sale/man/tgs/16518524-34b0ad6d/;150000;MT;6x2;400;2;1;ОСКОЛ ТРАК;7320000;470000;Горячая цена! Срочно брать!;0;219000;;;ЦФО
Тягач;DAF;XF105;2016;3990000;Люберцы;https://auto.ru/artic/used/sale/daf/xf105/16474126-45b2da20/;750191;MT;4x2;462;2;2;PRO АВТО;3750000;-240000;Цена завышена - можно поторговаться;20;128000;;;ЦФО
Тягач;Volvo;FH;2017;5660000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16511916-7d999777/;445205;AT;4x2;460;;;ClassTrucks;4950000;-710000;Цена завышена - можно поторговаться;20;181000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;4250000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16512338-7f7aaaa2/;570412;AT;4x2;435;2;2;PRO АВТО;4000000;-250000;Цена завышена - можно поторговаться;20;136000;;;ЦФО
Тягач;Volvo;FH;2016;4700000;Ижевск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16339526-7e01dc5f/;449000;AT;4x2;460;2;2;;4280000;-420000;Цена завышена - можно поторговаться;20;150000;;;ПФО
Тягач;DAF;XF105;2018;6200000;Тула;https://auto.ru/artic/used/sale/daf/xf105/16516858-6b0b4775/;210000;MT;4x2;;2;2;;5590000;-610000;Цена завышена - можно поторговаться;20;198000;;;ЦФО
Тягач;Volvo;FH;2016;4400000;Еманжелинск;https://auto.ru/artic/used/sale/volvo/fh_tractor/15595678-8fde1349/;580000;MT;4x2;420;2;2;;3900000;-500000;Цена завышена - можно поторговаться;20;141000;;;УФО
Тягач;MAN;TGS;2015;2800000;Зеленоград;https://auto.ru/artic/used/sale/man/tgs/16287076-6316e951/;600615;MT;4x2;400;2;1;Global Truck Sales Москва Север;3060000;260000;Горячая цена! Срочно брать!;0;90000;;;ЦФО
Тягач;Scania;G-series;2015;4950000;Краснодар;https://auto.ru/artic/used/sale/scania/g/16526620-d5c338ce/;585000;MT;6x4;400;2;2;ООО'Кубань-Скан';4810000;-140000;;10;158000;;;ЮФО
Тягач;Volvo;FH;2016;4700000;Рязань;https://auto.ru/artic/used/sale/volvo/fh_tractor/16432894-9f9f54af/;503000;AT;4x2;460;2;2;ООО Группа Авто;4280000;-420000;Цена завышена - можно поторговаться;20;150000;;;ЦФО
Тягач;МАЗ;6430;2015;3820000;Краснодар;https://auto.ru/artic/used/sale/maz/6430/16431952-e63cf88f/;185000;;;435;;;;1320000;-2500000;Цена завышена - можно поторговаться;200;;;;ЮФО
Тягач;Mercedes-Benz;Actros;2017;3650000;Тверь;https://auto.ru/artic/used/sale/mercedes/actros_t/16510486-200512f5/;667000;AT;4x2;408;2;2;;4390000;740000;Горячая цена! Срочно брать!;0;117000;0,43204;unclear;ЦФО
Тягач;Scania;R-Series;2015;4100000;Иркутск;https://auto.ru/artic/used/sale/scania/r_1/16168342-0ce35f20/;700000;MT;4x2;440;;;;3430000;-670000;Цена завышена - можно поторговаться;30;131000;;;СФО
Тягач;Renault;T-Series;2017;4600000;Кропоткин;https://auto.ru/artic/used/sale/renault/t_series/16468410-5a6910b4/;220000;AT;4x2;470;;;;3800000;-800000;Цена завышена - можно поторговаться;30;147000;;;ЮФО
Тягач;MAN;TGS;2015;2440000;Москва;https://auto.ru/artic/used/sale/man/tgs/16456554-62e0810f/;724000;MT;4x2;400;2;1;;3060000;620000;Горячая цена! Срочно брать!;0;78000;0,26511;unclear;ЦФО
Тягач;КамАЗ;5490;2017;2400000;Москва;https://auto.ru/artic/used/sale/kamaz/5490/16531710-0469c174/;200000;MT;4x2;410;2;1;;2380000;-20000;;10;77000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2017;4100000;Шушары;https://auto.ru/artic/used/sale/mercedes/actros_t/16453086-71e6b3d6/;423531;AT;4x2;408;2;2;МАН Трак энд Бас РУС;4390000;290000;Горячая цена! Срочно брать!;0;131000;;;СЗФО
Тягач;КамАЗ;6460;2017;2299000;Красноярск;https://auto.ru/artic/used/sale/kamaz/6460/15941420-8adf7c76/;173000;MT;6x4;400;2;1;;3080000;781000;Горячая цена! Срочно брать!;0;74000;1;unclear;СФО
Тягач;КамАЗ;53504;2015;2250000;Братск;https://auto.ru/artic/used/sale/kamaz/53504/16299320-edfc115c/;70000;MT;6x6;300;2;1;;2380000;130000;Горячая цена! Срочно брать!;0;;;;СФО
Тягач;КамАЗ;65116;2016;2220000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/65116/15733639-ff3fab5e/;23000;MT;;300;2;1;;1760000;-460000;Цена завышена - можно поторговаться;40;;;;ПФО
Тягач;Renault;T-Series;2017;4649000;Москва;https://auto.ru/artic/used/sale/renault/t_series/16146484-a14f2378/;165000;AT;4x2;460;2;2;БорнТракСервис;4060000;-589000;Цена завышена - можно поторговаться;20;149000;;;ЦФО
Тягач;MAN;TGX;2017;4400000;Петрозаводск;https://auto.ru/artic/used/sale/man/tgx/15772628-bdf29d26/;263211;MT;4x2;400;2;2;;4400000;0;;10;141000;;;СЗФО
Тягач;КамАЗ;5490;2017;2050000;Санкт-Петербург;https://auto.ru/artic/used/sale/kamaz/5490/16537386-997f1eb7/;380478;MT;4x2;401;2;1;Global Truck Sales Санкт-Петербург;2400000;350000;Горячая цена! Срочно брать!;0;66000;0,60995;ok;СЗФО
Тягач;Mercedes-Benz;Actros;2016;3800000;Домодедово;https://auto.ru/artic/used/sale/mercedes/actros_t/16484022-3d97c02a/;831000;AT;4x2;410;2;2;СТТ-АВТО;3990000;190000;;10;122000;;;ЦФО
